datetime,cash,now_account_value,SZ300750.amount,SZ300750.price,SZ300750.weight,SZ300750.count_day
2026-04-03,1000000.0,1000000.0,,,,
2026-04-07,508770.5175262451,999754.5080047607,1300.0,377.67999267578125,0.4911045527150327,1.0
2026-04-08,508770.5175262451,1008477.5365692138,1300.0,384.3900146484375,0.4955063458755314,2.0
2026-04-09,508770.5175262451,1006774.5000701904,1300.0,383.0799865722656,0.49465295605840776,3.0
2026-04-10,508770.5175262451,1040587.5127655029,1300.0,409.0899963378906,0.5110737816042803,4.0
2026-04-13,466727.5064041137,1055035.508113098,1400.0,420.2200012207031,0.5576191485357275,5.0
2026-04-14,466727.5064041137,1060159.5132400512,1400.0,423.8800048828125,0.5597572812626047,6.0
2026-04-15,466727.5064041137,1060453.5012771606,1400.0,424.0899963378906,0.559879329134178,7.0
2026-04-16,466727.5064041137,1092625.51665802,1400.0,447.07000732421875,0.5728385441411996,8.0
2026-04-17,466727.5064041137,1078933.5183670043,1400.0,437.2900085449219,0.56741773384655,9.0
2026-04-20,509222.6675384521,1062489.6627777098,1300.0,425.5899963378906,0.5207269441029944,10.0
2026-04-21,509222.6675384521,1082119.67071228,1300.0,440.69000244140625,0.5294211155007764,11.0
2026-04-22,509222.6675384521,1076477.6754730223,1300.0,436.3500061035156,0.5269547347419992,12.0
2026-04-23,509222.6675384521,1079792.6596038816,1300.0,438.8999938964844,0.5284069927598335,13.0
2026-04-24,509222.6675384521,1087592.6596038816,1300.0,444.8999938964844,0.5317891647743201,14.0
2026-04-27,726336.5099761962,1074240.513882446,800.0,434.8800048828125,0.32386043852403157,15.0
2026-04-28,726336.5099761962,1068472.5207183836,800.0,427.6700134277344,0.32021039765454484,16.0
2026-04-29,726336.5099761962,1082336.509976196,800.0,445.0,0.3289180367830607,17.0
2026-04-30,726336.5099761962,1075136.509976196,800.0,436.0,0.324423918975389,18.0
2026-05-06,955991.5099761962,1093991.509976196,300.0,460.0,0.126143574919519,19.0
2026-05-07,955991.5099761962,1091483.5143707274,300.0,451.6400146484375,0.12413563980638444,20.0
2026-05-08,955991.5099761962,1087091.509976196,300.0,437.0,0.12059702315481305,21.0
2026-05-11,911358.2059417724,1089802.2000823976,400.0,446.1099853515625,0.16373979987114473,22.0
2026-05-12,911358.2059417724,1083858.2059417726,400.0,431.25,0.1591536596340233,23.0
2026-05-13,911358.2059417724,1084978.20105896,400.0,434.04998779296875,0.16002164370466704,24.0
2026-05-14,911358.2059417724,1082158.2059417726,400.0,427.0,0.15783274484469437,25.0
2026-05-15,911358.2059417724,1080798.2083831788,400.0,423.6000061035156,0.15677302305569157,26.0
2026-05-18,994679.0391357421,1078125.0413330076,200.0,417.2300109863281,0.0773991874765212,27.0
2026-05-19,994679.0391357421,1078263.0418212889,200.0,417.9200134277344,0.07751726567977842,28.0
2026-05-20,994679.0391357421,1077629.039135742,200.0,414.75,0.07697454039149304,29.0
2026-05-21,994679.0391357421,1077005.0401123045,200.0,411.6300048828125,0.07643975460688464,30.0
2026-05-22,994679.0391357421,1076911.0398681639,200.0,411.1600036621094,0.07635913988075446,31.0
2026-05-25,994679.0391357421,1075255.0401123045,200.0,402.8800048828125,0.07493664104857094,32.0
2026-05-26,994679.0391357421,1075179.039135742,200.0,402.5,0.0748712512705866,33.0
2026-05-27,994679.0391357421,1077639.0366943358,200.0,414.79998779296875,0.07698310355671045,34.0
2026-05-28,994679.0391357421,1077815.0376708983,200.0,415.67999267578125,0.07713382689000961,35.0
2026-05-29,994679.0391357421,1079479.039135742,200.0,424.0,0.0785564118668696,36.0
2026-06-01,616399.9886398315,1078509.9953536987,1100.0,420.1000061035156,0.42847076865738054,37.0
2026-06-02,616399.9886398315,1093679.0047531128,1100.0,433.8900146484375,0.43639771271006733,38.0
2026-06-03,616399.9886398315,1085462.0034103394,1100.0,426.4200134277344,0.4321312153689339,39.0
2026-06-04,616399.9886398315,1065420.002067566,1100.0,408.20001220703125,0.4214488300917583,40.0
2026-06-05,616399.9886398315,1059699.9886398315,1100.0,403.0,0.41832594578866966,41.0
2026-06-08,812615.2181549072,1048427.2115631104,600.0,393.0199890136719,0.22491975676273102,42.0
2026-06-09,812615.2181549072,1052315.2181549072,600.0,399.5,0.22778345866771899,43.0
2026-06-10,812615.2181549072,1045715.2181549072,600.0,388.5,0.22290963730191185,44.0
2026-06-11,812615.2181549072,1041935.225479126,600.0,382.20001220703125,0.22009046408692795,45.0
