start_account,end_account,total_return,annual_return,max_drawdown,sharpe,volatility,benchmark_return,excess_return,alpha,beta,information_ratio,calmar,turnover_sum,cost_sum,trading_days,benchmark
3000000.0,4007396.7116119377,0.3357989038706459,2.3071581593768826,-0.09027419902235101,4.049654512728261,0.3103916128121167,0.09564823755891072,0.2401506663117352,1.8142665559954703,1.0751592229659948,3.7640621201265794,25.557226587030176,2.7119861423678886,0.0025719493594744867,61,SH000300
