datetime,cash,now_account_value,SZ300308.amount,SZ300308.price,SZ300308.weight,SZ300308.count_day
2026-05-06,2727553.072613525,3583553.072613525,1000.0,856.0,0.23886907286005665,19.0
2026-05-07,2727553.072613525,3605023.04331665,1000.0,877.469970703125,0.24340204213947148,20.0
2026-05-08,2727553.072613525,3613553.072613525,1000.0,886.0,0.24518804129786723,21.0
2026-05-11,2104899.903323364,3703120.911624145,1700.0,940.1300048828125,0.4315875842141542,22.0
2026-05-12,2104899.903323364,3835482.8867218015,1700.0,1017.989990234375,0.45120341675610287,23.0
2026-05-13,2104899.903323364,3888539.8203155515,1700.0,1049.199951171875,0.45869143673767154,24.0
2026-05-14,2104899.903323364,3937499.903323364,1700.0,1078.0,0.4654222336496396,25.0
2026-05-15,2104899.903323364,3889678.8950225827,1700.0,1049.8699951171875,0.4588499564792113,26.0
2026-05-18,2104899.903323364,3881399.903323364,1700.0,1045.0,0.45769568821777695,27.0
2026-05-19,2104899.903323364,3855899.903323364,1700.0,1030.0,0.4541092984521796,28.0
2026-05-20,2104899.903323364,3867799.903323364,1700.0,1037.0,0.45578883191068076,29.0
2026-05-21,2104899.903323364,3793577.948977661,1700.0,993.3400268554688,0.44514125407898425,30.0
2026-05-22,2104899.903323364,3869465.870120239,1700.0,1037.97998046875,0.45602313756602364,31.0
2026-05-25,1999348.1548004148,3966748.154800415,1800.0,1093.0,0.49597300439129816,32.0
2026-05-26,1999348.1548004148,3984748.154800415,1800.0,1103.0,0.4982498072326589,33.0
2026-05-27,1999348.1548004148,3999814.1460113525,1800.0,1111.3699951171875,0.5001397360439406,34.0
2026-05-28,1999348.1548004148,4155730.13722229,1800.0,1197.989990234375,0.5188936507468243,35.0
2026-05-29,1999348.1548004148,4089436.2163238525,1800.0,1161.1600341796875,0.5110944274373097,36.0
2026-06-01,1999348.1548004148,4033348.154800415,1800.0,1130.0,0.5042956675037268,37.0
2026-06-02,1999348.1548004148,4144606.260269165,1800.0,1191.81005859375,0.5176023898900904,38.0
2026-06-03,1999348.1548004148,4294348.154800415,1800.0,1275.0,0.5344233670096231,39.0
2026-06-04,1999348.1548004148,4303348.154800415,1800.0,1280.0,0.5353970715638873,40.0
2026-06-05,1999348.1548004148,4123330.13722229,1800.0,1179.989990234375,0.5151132486938604,41.0
2026-06-08,3469766.2650054926,4047261.26012268,500.0,1154.989990234375,0.14268784691692538,42.0
2026-06-09,3469766.2650054926,4059766.2650054926,500.0,1180.0,0.1453285636381832,43.0
2026-06-10,3469766.2650054926,4043266.2650054926,500.0,1147.0,0.1418407699150679,44.0
2026-06-11,3469766.2650054926,4031766.2650054926,500.0,1124.0,0.1393930012456301,45.0
2026-06-12,3469766.2650054926,4044266.2650054926,500.0,1149.0,0.14205296149046204,46.0
2026-06-15,2294178.7650054926,4161678.7650054926,1500.0,1245.0,0.44873718166412474,47.0
2026-06-16,2294178.7650054926,4166313.7137359614,1500.0,1248.0899658203125,0.44935045158942505,48.0
2026-06-17,2294178.7650054926,4208343.743032836,1500.0,1276.1099853515625,0.4548499587744841,49.0
2026-06-18,2294178.7650054926,4345998.772329711,1500.0,1367.8800048828125,0.4721170241436406,50.0
2026-06-22,925714.8456939692,4381539.735830688,2500.0,1382.3299560546875,0.7887238501744491,51.0
2026-06-23,925714.8456939692,4200739.870108032,2500.0,1310.010009765625,0.779630523593892,52.0
2026-06-24,925714.8456939692,4206164.979971313,2500.0,1312.1800537109375,0.7799147560540332,53.0
2026-06-25,925714.8456939692,4234214.906729125,2500.0,1323.4000244140625,0.7813727299899684,54.0
2026-06-26,925714.8456939692,4060439.882315063,2500.0,1253.8900146484375,0.7720161183211086,55.0
2026-06-29,1667999.745693969,3985999.745693969,1900.0,1220.0,0.5815354109101761,56.0
2026-06-30,1667999.745693969,4080999.745693969,1900.0,1270.0,0.591276684725613,57.0
2026-07-01,2172641.645693969,4007396.7116119377,1500.0,1223.1700439453125,0.4578421349205419,58.0
