datetime,cash,now_account_value,SZ300308.amount,SZ300308.price,SZ300308.weight,SZ300308.count_day
2026-05-06,2601888.1886108397,3714688.1886108397,1300.0,856.0,0.2995675393191339,19.0
2026-05-07,2601888.1886108397,3742599.150524902,1300.0,877.469970703125,0.3047911133507517,20.0
2026-05-08,2601888.1886108397,3753688.1886108397,1300.0,886.0,0.30684487952267997,21.0
2026-05-11,1801334.113809204,3869620.124551391,2200.0,940.1300048828125,0.5344932949928686,22.0
2026-05-12,1801334.113809204,4040912.0923248287,2200.0,1017.989990234375,0.5542258597432503,23.0
2026-05-13,1801334.113809204,4109574.0063873287,2200.0,1049.199951171875,0.561673762046998,24.0
2026-05-14,1801334.113809204,4172934.1138092037,2200.0,1078.0,0.5683291265375667,25.0
2026-05-15,1801334.113809204,4111048.103067016,2200.0,1049.8699951171875,0.5618309324901034,26.0
2026-05-18,1904182.612234497,4098682.612234497,2100.0,1045.0,0.5354159391238188,27.0
2026-05-19,1904182.612234497,4067182.612234497,2100.0,1030.0,0.5318177731910726,28.0
2026-05-20,1904182.612234497,4081882.612234497,2100.0,1037.0,0.5335038282269189,29.0
2026-05-21,1904182.612234497,3990196.6686309814,2100.0,993.3400268554688,0.5227847721882306,30.0
2026-05-22,1904182.612234497,4083940.571218872,2100.0,1037.97998046875,0.533738902653477,31.0
2026-05-25,1693079.1151885986,4206979.115188599,2300.0,1093.0,0.5975546659891849,32.0
2026-05-26,1693079.1151885986,4229979.115188599,2300.0,1103.0,0.5997429138339586,33.0
2026-05-27,1693079.1151885986,4249230.10395813,2300.0,1111.3699951171875,0.6015562646015553,34.0
2026-05-28,1693079.1151885986,4448456.092727661,2300.0,1197.989990234375,0.6194007359190427,35.0
2026-05-29,1693079.1151885986,4363747.19380188,2300.0,1161.1600341796875,0.6120125570992309,36.0
2026-06-01,1693079.1151885986,4292079.115188599,2300.0,1130.0,0.6055340384576758,37.0
2026-06-02,1693079.1151885986,4434242.249954224,2300.0,1191.81005859375,0.6181807353429829,38.0
2026-06-03,1693079.1151885986,4625579.115188599,2300.0,1275.0,0.633974671489417,39.0
2026-06-04,1693079.1151885986,4637079.115188599,2300.0,1280.0,0.6348824177610052,40.0
2026-06-05,1693079.1151885986,4407056.092727661,2300.0,1179.989990234375,0.6158253764951059,41.0
2026-06-08,3615933.5669952394,4308927.561135864,600.0,1154.989990234375,0.16082748765401544,42.0
2026-06-09,3615933.5669952394,4323933.566995239,600.0,1180.0,0.16373979595898347,43.0
2026-06-10,3615933.5669952394,4304133.566995239,600.0,1147.0,0.15989280752744847,44.0
2026-06-11,3615933.5669952394,4290333.566995239,600.0,1124.0,0.15719057492126892,45.0
2026-06-12,3615933.5669952394,4305333.566995239,600.0,1149.0,0.16012696560493064,46.0
2026-06-15,2087669.8169952394,4453169.816995239,1900.0,1245.0,0.5311946539681061,47.0
2026-06-16,2087669.8169952394,4459040.752053833,1900.0,1248.0899658203125,0.5318119001191772,48.0
2026-06-17,2087669.8169952394,4512278.789163208,1900.0,1276.1099853515625,0.5373358086807414,49.0
2026-06-18,2087669.8169952394,4686641.826272583,1900.0,1367.8800048828125,0.5545488871600796,50.0
2026-06-22,308666.72189025884,4732122.581265259,3200.0,1382.3299560546875,0.9347720358909789,51.0
2026-06-23,308666.72189025884,4500698.753140259,3200.0,1310.010009765625,0.9314180444370125,52.0
2026-06-24,308666.72189025884,4507642.893765259,3200.0,1312.1800537109375,0.9315236967158178,53.0
2026-06-25,308666.72189025884,4543546.800015259,3200.0,1323.4000244140625,0.9320648085127632,54.0
2026-06-26,308666.72189025884,4321114.768765259,3200.0,1253.8900146484375,0.9285678028916462,55.0
2026-06-29,1298379.9218902588,4226379.921890259,2400.0,1220.0,0.6927914797329543,56.0
2026-06-30,1298379.9218902588,4346379.921890259,2400.0,1270.0,0.7012732560835161,57.0
2026-07-01,1929182.2968902588,4253205.380386353,1900.0,1223.1700439453125,0.5464168493281141,58.0
