start_account,end_account,total_return,annual_return,max_drawdown,sharpe,volatility,benchmark_return,excess_return,alpha,beta,information_ratio,calmar,turnover_sum,cost_sum,trading_days,benchmark
3000000.0,4253205.380386353,0.4177351267954508,3.229234088772519,-0.10687437839781744,4.11261253837555,0.3712651285937946,0.09564823755891072,0.32208688923654005,2.6421417291428426,1.2806421551074034,4.047224652984494,30.2152315380247,3.299225182139868,0.0031176373846176554,61,SH000300
