Symbol,Date,Open,High,Low,Close,Volume,Amount,Source
600276,2026-02-02,3013.2392752,3042.9751891,2937.5952837,2946.9855723,60957998,3482011262.1,baostock
600276,2026-02-03,2973.59139,3009.5874963,2947.507255,2998.1104769,49883453,2850875660.47,baostock
600276,2026-02-04,2989.241871,3010.109179,2933.4218221,3004.892352,48924296,2781889092.89,baostock
600276,2026-02-05,2999.675525,3050.2787469,2989.241871,3034.1065832,51774555,3003455268.7,baostock
600276,2026-02-06,3012.1959098,3033.5849005,2986.1117748,2989.7635537,36090365,2078633869.53,baostock
600276,2026-02-09,3012.7175925,3020.0211503,2973.59139,2997.0671115,36611688,2100347755.04,baostock
600276,2026-02-10,2997.5887942,3080.0146608,2976.1998035,3046.626968,64886069,3782364994.95,baostock
600276,2026-02-11,3046.626968,3127.4877865,3044.0185545,3072.711103,57368008,3389452541.96,baostock
600276,2026-02-12,3057.060622,3103.4903823,3051.843795,3064.3641798,34868980,2051201546.57,baostock
600276,2026-02-13,3065.4075452,3080.5363435,3032.5415351,3037.7583621,34356810,2009040552.08,baostock
600276,2026-02-24,3041.9318237,3050.8004296,3011.1525444,3026.2813427,33898134,1967937990.19,baostock
600276,2026-02-25,3024.7162946,3036.193314,3003.8489866,3018.4561022,42157937,2436801368.2,baostock
600276,2026-02-26,3018.4561022,3030.976487,2952.724082,2958.9842744,50898707,2904851184.91,baostock
600276,2026-02-27,2953.7674474,2987.6768229,2937.073601,2950.6373512,36364110,2063125421.54,baostock
600276,2026-03-02,2899.5124466,2925.5965816,2827.520234,2845.2574458,74206195,4067670783.3,baostock
600276,2026-03-03,2853.604369,2886.4703791,2788.3940315,2796.7409547,60139910,3257388811.95,baostock
600276,2026-03-04,2776.3953294,2811.869753,2747.7027809,2763.8749446,47151820,2502294686.82,baostock
600276,2026-03-05,2786.3073007,2860.9079268,2770.135137,2802.4794644,48485984,2609662193.7,baostock
600276,2026-03-06,2796.219272,2904.2075909,2785.785618,2898.4690812,62911930,3465527848.1,baostock
600276,2026-03-09,2857.7778306,2878.6451386,2819.6949935,2866.1247538,42623328,2329596366.0,baostock
600276,2026-03-10,2884.905331,2960.5493225,2884.905331,2950.1156685,47360492,2669120574.15,baostock
600276,2026-03-11,2944.8988415,2950.1156685,2900.555812,2912.5545141,32125928,1795447675.08,baostock
600276,2026-03-12,2910.989466,2923.5098508,2881.2535521,2884.905331,26669135,1480023552.13,baostock
600276,2026-03-13,2884.905331,2902.1208601,2866.6464365,2874.9933597,24416444,1347312522.09,baostock
600276,2026-03-16,2880.2101867,2924.0315335,2844.2140804,2900.0341293,30775144,1706961132.35,baostock
600276,2026-03-17,2905.2509563,2996.5454288,2889.0787926,2937.073601,50411099,2853748289.58,baostock
600276,2026-03-18,2934.9868702,2977.7648516,2922.4664854,2967.3311976,39379311,2228050343.04,baostock
600276,2026-03-19,2930.2917259,2975.1564381,2916.7279757,2922.4664854,34364651,1935908147.64,baostock
600276,2026-03-20,2931.3350913,2961.0710052,2871.8632635,2876.5584078,34739510,1936270336.93,baostock
600276,2026-03-23,2826.4768686,2835.3454745,2734.1390307,2753.4412906,48770157,2600360831.93,baostock
600276,2026-03-24,2779.0037429,2803.5228298,2755.0063387,2798.3060028,34835504,1854905816.15,baostock
600276,2026-03-25,2817.08658,2861.9512922,2808.7396568,2822.303407,41152562,2230992166.38,baostock
600276,2026-03-26,2779.5254256,2822.303407,2688.7526358,2693.4477801,64941653,3412838811.07,baostock
600276,2026-03-27,2676.232251,2894.2956196,2666.3202797,2878.6451386,99119628,5393542863.32,baostock
600276,2026-03-30,2855.1694171,2926.639947,2848.9092247,2908.9027352,69727079,3866003911.57,baostock
600276,2026-03-31,2914.1195622,2993.4153326,2879.688504,2880.7318694,69292392,3885745233.37,baostock
600276,2026-04-01,2922.9881681,3014.2826406,2900.555812,3011.6742271,100551656,5750559321.95,baostock
600276,2026-04-02,3012.1959098,3044.0185545,2974.1130727,2992.8936499,76516985,4415860424.89,baostock
600276,2026-04-03,2972.5480246,2973.0697073,2926.639947,2941.2470626,45491605,2569466950.69,baostock
600276,2026-04-07,2948.0289377,2965.7661495,2869.25485,2927.6833124,40146688,2244163329.46,baostock
600276,2026-04-08,2974.1130727,3006.9790828,2916.7279757,2997.0671115,73446290,4189267319.26,baostock
600276,2026-04-09,2969.4179284,3024.1946119,2958.4625917,2971.5046592,48075474,2749696421.39,baostock
600276,2026-04-10,2999.675525,3033.0632178,2963.157736,2976.7214862,58779469,3371850930.35,baostock
600276,2026-04-13,2952.724082,2954.8108128,2869.7765327,2879.688504,79604438,4431612859.99,baostock
600276,2026-04-14,2887.5137445,2937.5952837,2858.821196,2930.8134086,57445650,3184393125.34,baostock
600276,2026-04-15,3022.6295638,3049.2353815,2975.6781208,3011.6742271,102947951,5945432690.86,baostock
600276,2026-04-16,3024.7162946,3025.75966,2974.6347554,2998.1104769,57671843,3311971253.85,baostock
600276,2026-04-17,2984.025044,2984.025044,2921.9448027,2938.6386491,63252368,3567405886.15,baostock
600276,2026-04-20,2938.6386491,2956.8975436,2912.5545141,2939.1603318,43304862,2433980875.75,baostock
600276,2026-04-21,2939.6820145,2961.0710052,2897.9473985,2908.3810525,43275130,2420276829.48,baostock
600276,2026-04-22,2900.555812,2918.2930238,2866.1247538,2892.2088888,52356307,2894035206.94,baostock
600276,2026-04-23,2922.9881681,3023.6729292,2922.9881681,2942.290428,96393800,5474037220.07,baostock
600276,2026-04-24,2947.507255,2960.5493225,2885.9486964,2924.0315335,55779762,3129630480.09,baostock
600276,2026-04-27,2924.5532162,2925.0748989,2879.688504,2889.0787926,45552955,2523081153.2,baostock
600276,2026-04-28,2889.0787926,2991.8502845,2858.821196,2860.9079268,90311952,5056516343.42,baostock
600276,2026-04-29,2860.3862441,2873.4283116,2827.520234,2868.7331673,59150922,3232737363.69,baostock
600276,2026-04-30,2871.3415808,2871.3415808,2807.1746087,2810.8263876,71248482,3855730652.95,baostock
600276,2026-05-06,2816.0432146,2822.8250897,2785.785618,2797.7843201,66574753,3573491856.75,baostock
600276,2026-05-07,2810.8263876,2839.5189361,2785.785618,2800.3927336,62345182,3352802192.46,baostock
600276,2026-05-08,2810.8263876,2812.9131184,2748.2244636,2754.484656,80241465,4253912510.97,baostock
600276,2026-05-11,2754.484656,2806.1312433,2719.0102324,2792.0458104,102306339,5425541106.5,baostock
600276,2026-05-12,2792.5674931,3071.1460549,2751.8762425,2927.1616297,246539965,13832346444.02,baostock
600276,2026-05-13,2927.1616297,2987.1551402,2903.6859082,2914.1195622,132779072,7453651588.44,baostock
600276,2026-05-14,2910.989466,2960.0276398,2831.6936956,2833.7804264,91722681,5058298449.48,baostock
600276,2026-05-15,2821.2600416,2903.6859082,2804.0445125,2816.5648973,76598895,4173748480.52,baostock
600276,2026-05-18,2805.6095606,2806.652926,2722.6620113,2735.1823961,78660889,4141536235.04,baostock
600276,2026-05-19,2728.400521,2760.2231657,2677.7972991,2691.3610493,69909453,3627118897.61,baostock
600276,2026-05-20,2687.1875877,2710.6633092,2628.2374426,2657.9733565,82704641,4207608523.46,baostock
600276,2026-05-21,2662.1468181,2753.9629733,2654.3215776,2684.0574915,99402491,5157539016.57,baostock
600276,2026-05-22,2689.2743185,2690.8393666,2629.280808,2632.9325869,67761985,3439250074.19,baostock
600276,2026-05-25,2608.9351827,2609.4568654,2557.2885954,2578.6775861,83835491,4132036879.85,baostock
600276,2026-05-26,2560.4186916,2617.2821059,2545.811576,2566.678884,71374551,3526003697.84,baostock
600276,2026-05-27,2560.39290936,2687.1554061,2537.86899465,2638.44089289,96115293,4800578723.98,baostock
600276,2026-05-28,2622.20272182,2649.44094426,2506.44027645,2514.297456,97869676,4764526055.57,baostock
600276,2026-05-29,2515.34507994,2646.29807244,2494.39260114,2629.01227743,130040460,6428005490.73,baostock
600276,2026-06-01,2635.82183304,2681.9172864,2566.678653,2575.58345649,94665292,4730298019.33,baostock
600276,2026-06-02,2557.25003754,2571.9167727,2509.0593363,2535.2499348,61144312,2958267989.07,baostock
600276,2026-06-03,2519.5355757,2523.72607146,2472.3924984,2472.3924984,81536421,3874213872.83,baostock
600276,2026-06-04,2461.916259,2508.01171236,2436.24947247,2442.53521611,63924885,3002777698.21,baostock
600276,2026-06-05,2487.05923356,2552.01191784,2461.916259,2466.10675476,93026396,4447209359.15,baostock
600276,2026-06-08,2440.9637802,2499.63072084,2385.96352335,2406.39219018,68421068,3166674105.5,baostock
600276,2026-06-09,2427.34466898,2440.9637802,2370.77297622,2429.43991686,62128609,2856659947.84,baostock
600276,2026-06-10,2414.7731817,2481.82111386,2404.82075427,2462.44007097,62157553,2901932496.4,baostock
600276,2026-06-11,2446.2018999,2472.3924984,2421.05892534,2460.86863506,47337364,2211880828.8,baostock
600276,2026-06-12,2472.3924984,2564.05959315,2438.86853232,2539.96424253,100299020,4824609043.68,baostock
600276,2026-06-15,2537.34518268,2556.2024136,2494.39260114,2508.01171236,66940790,3219757536.39,baostock
600276,2026-06-16,2493.3449772,2519.01176373,2469.24962658,2480.24967795,50293459,2385274212.63,baostock
