Symbol,Date,Open,High,Low,Close,Volume,Amount,Source
601138,2025-05-16,22.073725,22.41063975,21.92269425,22.3293155,53707921,1028660416.99,baostock
601138,2025-05-19,22.1434315,22.22475575,21.7716635,22.13181375,55325443,1046353427.21,baostock
601138,2025-05-20,22.13181375,22.30608,21.89945875,22.1434315,39748245,756345308.69,baostock
601138,2025-05-21,22.1434315,22.1434315,21.92269425,22.03887175,32936626,624459799.29,baostock
601138,2025-05-22,21.934312,22.3757865,21.8646055,22.13181375,54431877,1039624102.23,baostock
601138,2025-05-23,22.166667,22.538435,21.82975225,21.82975225,53667134,1020421967.43,baostock
601138,2025-05-26,21.887841,21.9575475,21.66710375,21.794899,38188676,716195619.05,baostock
601138,2025-05-27,21.794899,21.794899,21.36504225,21.45798425,43219189,799701201.87,baostock
601138,2025-05-28,21.4928375,21.701957,21.37666,21.5857795,33184465,616336259.56,baostock
601138,2025-05-29,21.85298775,23.06123375,21.85298775,22.8869675,176932722,3465261644.1,baostock
601138,2025-05-30,22.445493,22.52681725,21.99240075,21.99240075,93560500,1784380335.22,baostock
601138,2025-06-03,21.8646055,22.027254,21.794899,21.82975225,49742611,936626286.92,baostock
601138,2025-06-04,22.01563625,22.64299475,22.01563625,22.57328825,111202578,2150783265.86,baostock
601138,2025-06-05,22.5151995,24.0487425,22.5151995,23.886094,232144233,4706401500.91,baostock
601138,2025-06-06,23.8163875,23.8163875,23.52594375,23.59565025,84800400,1726461322.01,baostock
601138,2025-06-09,23.839623,23.99065375,23.47947275,23.73506325,74382813,1520629306.71,baostock
601138,2025-06-10,23.75829875,23.7699165,23.189029,23.421384,62518510,1262554130.01,baostock
601138,2025-06-11,23.52594375,24.10683125,23.50270825,23.70021,85806322,1762638765.72,baostock
601138,2025-06-12,23.52594375,24.2810975,23.50270825,24.0022715,104812227,2171612345.84,baostock
601138,2025-06-13,23.932565,24.61801225,23.85124075,24.2810975,104334298,2183420357.78,baostock
601138,2025-06-16,24.22300875,25.280224,24.1881555,24.6528655,123513568,2644510942.0,baostock
601138,2025-06-17,24.75742525,24.8387495,23.886094,23.932565,88210748,1836402727.26,baostock
601138,2025-06-18,23.99065375,24.68771875,23.54917925,24.583159,117888260,2448922822.18,baostock
601138,2025-06-19,24.5134525,25.047869,24.0952135,24.17653775,80737498,1701363333.38,baostock
601138,2025-06-20,24.29271525,24.397275,23.9093295,23.92094725,50086357,1037041650.08,baostock
601138,2025-06-23,23.73506325,24.0022715,23.2122645,23.467855,78429546,1586402298.4,baostock
601138,2025-06-24,23.71182775,23.87447625,23.50270825,23.57241475,71136841,1447435304.47,baostock
601138,2025-06-25,23.80476975,24.47859925,23.80476975,24.3740395,114952281,2399815814.94,baostock
601138,2025-06-26,24.861985,25.2105175,24.4205105,24.443746,117964426,2510679363.25,baostock
601138,2025-06-27,24.443746,25.15242875,24.071978,24.80389625,116162043,2473588948.98,baostock
601138,2025-06-30,24.954927,25.03625125,24.62963,24.8387495,75858487,1620980543.25,baostock
601138,2025-07-01,24.6993365,25.12919325,24.397275,24.861985,75057997,1598486869.29,baostock
601138,2025-07-02,24.62963,24.75742525,24.45536375,24.583159,53683448,1135722498.13,baostock
601138,2025-07-03,24.6993365,27.046122,24.6993365,27.046122,341838829,7812149978.77,baostock
601138,2025-07-04,27.08097525,28.28922125,27.046122,27.66186275,323605462,7750318603.29,baostock
601138,2025-07-07,27.650245,28.26598575,27.1158285,27.8593645,164899723,3935417533.13,baostock
601138,2025-07-08,28.904962,30.6476245,28.81202,30.6476245,289695438,7483434566.98,baostock
