datetime,account,return,total_turnover,turnover,total_cost,cost,value,cash,bench
2026-04-17,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,0.0
2026-04-20,2999372.2654123306,0.00011520601908365886,1946705.2898406982,0.6489017632802327,973.3526449203491,0.0003244508816401164,1947050.9078979492,1052321.3575143814,0.006084323
2026-04-21,2978982.5208444595,-0.006798003970030065,1946705.2898406982,0.0,973.3526449203491,0.0,1926661.1633300781,1052321.3575143814,0.0022187233
2026-04-22,2968269.287659645,-0.003596272589668484,1946705.2898406982,0.0,973.3526449203491,0.0,1915947.9301452637,1052321.3575143814,0.0066337585
2026-04-23,3001445.8413858414,0.011177070040149423,1946705.2898406982,0.0,973.3526449203491,0.0,1949124.48387146,1052321.3575143814,-0.00277102
2026-04-24,2989350.135972023,-0.004029959577159478,1946705.2898406982,0.0,973.3526449203491,0.0,1937028.7784576416,1052321.3575143814,-0.0035431385
2026-04-27,2972486.6683412553,-0.005344217396038462,2538525.7106781006,0.197976280434933,1861.0832761764527,0.00029696442065239956,1329232.6206207275,1643254.0477205277,0.000330925
2026-04-28,2959525.600378609,-0.004360345195384571,2538525.7106781006,0.0,1861.0832761764527,0.0,1316271.552658081,1643254.0477205277,-0.00266999
2026-04-29,2963125.83574543,0.0012164906991717574,2538525.7106781006,0.0,1861.0832761764527,0.0,1319871.7880249023,1643254.0477205277,0.0109574795
2026-04-30,2936483.5791994096,-0.008991267338235787,2538525.7106781006,0.0,1861.0832761764527,0.0,1293229.5314788818,1643254.0477205277,-0.00063186884
2026-05-06,2932546.223101044,-0.0011293853411204697,2952482.103729248,0.14097010314765893,2482.017865753174,0.00021145515472148848,875956.7169189453,2056589.5061820985,0.014516711
2026-05-07,2933362.8948539738,0.00027848555173534196,2952482.103729248,0.0,2482.017865753174,0.0,876773.388671875,2056589.5061820985,0.0048012733
2026-05-08,2918989.5595878605,-0.004899951278216738,2952482.103729248,0.0,2482.017865753174,0.0,862400.0534057617,2056589.5061820985,-0.0058356524
2026-05-11,2928759.658765221,0.0034146385617531104,3083945.5265045166,0.04503730489321456,2679.212999916077,6.755595733982184e-05,740903.9249420166,2187855.7338232044,0.016405106
2026-05-12,2964614.3138402943,0.01224226609642313,3083945.5265045166,0.0,2679.212999916077,0.0,776758.5800170898,2187855.7338232044,-0.00076538324
2026-05-13,2961153.471326256,-0.0011673837294386496,3083945.5265045166,0.0,2679.212999916077,0.0,773297.7375030518,2187855.7338232044,0.010164738
2026-05-14,2939834.4714635853,-0.007199559249160577,3083945.5265045166,0.0,2679.212999916077,0.0,751978.7376403809,2187855.7338232044,-0.016754508
2026-05-15,2935266.1105627064,-0.0015539517429376101,3083945.5265045166,0.0,2679.212999916077,0.0,747410.376739502,2187855.7338232044,-0.011192024
2026-05-18,2887752.821217156,-0.016014607356269465,4096255.723953247,0.3448785082231148,3185.3680986404424,0.00017243925411155746,1712713.4399414062,1175039.3812757495,-0.005364418
2026-05-19,2860312.800465203,-0.009502205503997208,4096255.723953247,0.0,3185.3680986404424,0.0,1685273.4191894531,1175039.3812757495,0.0040051937
2026-05-20,2839406.1537366873,-0.007309216923797759,4096255.723953247,0.0,3185.3680986404424,0.0,1664366.7724609375,1175039.3812757495,-0.00044983625
2026-05-21,2855739.4636732107,0.005752368295401712,4096255.723953247,0.0,3185.3680986404424,0.0,1680700.082397461,1175039.3812757495,-0.013936639
2026-05-22,2823726.1061292654,-0.011210181443781974,4096255.723953247,0.0,3185.3680986404424,0.0,1648686.7248535156,1175039.3812757495,0.0129618645
2026-05-25,2796240.639532662,-0.009392450179315113,4738762.273788452,0.2275385521423487,4149.12792339325,0.00034130782821352305,979658.46824646,1816582.1712862018,0.015789509
2026-05-26,2791682.2471986776,-0.0016301859967052846,4738762.273788452,0.0,4149.12792339325,0.0,975100.0759124756,1816582.1712862018,0.0053340197
2026-05-27,2818945.150030709,0.009765761436276745,4738762.273788452,0.0,4149.12792339325,0.0,1002362.9787445068,1816582.1712862018,-0.008019209
2026-05-28,2771782.171286202,-0.016730718844952714,4738762.273788452,0.0,4149.12792339325,0.0,955200.0,1816582.1712862018,0.0012309551
2026-05-29,2815363.143957711,0.015723087161386033,4738762.273788452,0.0,4149.12792339325,0.0,998780.9726715088,1816582.1712862018,-0.004495561
2026-06-01,2792244.7471864703,-0.008190066997606856,4859530.27305603,0.042896064590022265,4209.511923027039,2.1448032295011197e-05,1096490.9591674805,1695753.7880189898,-0.009784222
2026-06-02,2775073.8220460895,-0.006149505754351468,4859530.27305603,0.0,4209.511923027039,0.0,1079320.0340270996,1695753.7880189898,0.014512777
2026-06-03,2748313.8050325396,-0.009642992846157649,4859530.27305603,0.0,4209.511923027039,0.0,1052560.0170135498,1695753.7880189898,0.004934311
2026-06-04,2735602.8118379596,-0.004625015226174138,4859530.27305603,0.0,4209.511923027039,0.0,1039849.0238189697,1695753.7880189898,-0.006897092
2026-06-05,2745637.8288515094,0.00366830190776402,4859530.27305603,0.0,4209.511923027039,0.0,1049884.0408325195,1695753.7880189898,-0.017906249
2026-06-08,2719395.797578621,-0.009547534273582238,4915450.271224976,0.020366851585934206,4237.471922111512,1.0183425792967103e-05,1079589.9677276611,1639805.82985096,-0.021441936
2026-06-09,2729735.854951668,0.003802336306562572,4915450.271224976,0.0,4237.471922111512,0.0,1089930.025100708,1639805.82985096,0.018706322
2026-06-10,2744540.7904069903,0.0054235780463763586,4915450.271224976,0.0,4237.471922111512,0.0,1104734.9605560303,1639805.82985096,-0.011082768
2026-06-11,2743835.819093514,-0.00025686312112417967,4915450.271224976,0.0,4237.471922111512,0.0,1104029.9892425537,1639805.82985096,-0.0055134296
2026-06-12,2779320.86929493,0.012932643401797735,4915450.271224976,0.0,4237.471922111512,0.0,1139515.0394439697,1639805.82985096,0.011627197
2026-06-15,2768007.347827721,-0.003908519379677183,5215778.262710571,0.10805804928949575,4687.9639093399055,0.00016208707393424362,828324.0184783936,1939683.3293493274,0.023944736
2026-06-16,2758838.3029516223,-0.0033125074192069336,5215778.262710571,0.0,4687.9639093399055,0.0,819154.9736022949,1939683.3293493274,-0.0015290976
2026-06-17,2752610.358386803,-0.002257451826066135,5215778.262710571,0.0,4687.9639093399055,0.0,812927.0290374756,1939683.3293493274,0.0096542835
2026-06-18,2777349.2976720813,0.00898744684655508,5215778.262710571,0.0,4687.9639093399055,0.0,837665.9683227539,1939683.3293493274,0.0020709038
2026-06-22,2793611.3399084094,0.005855238392217588,5215778.262710571,0.0,4687.9639093399055,0.0,853928.010559082,1939683.3293493274,0.023890972
2026-06-23,2787037.321430016,-0.0023532330301211796,5215778.262710571,0.0,4687.9639093399055,0.0,847353.9920806885,1939683.3293493274,-0.02772361
2026-06-24,2809008.3293493274,0.00788328442908626,5215778.262710571,0.0,4687.9639093399055,0.0,869325.0,1939683.3293493274,0.0048041344
2026-06-25,2805375.3451879504,-0.0012933333530621783,5215778.262710571,0.0,4687.9639093399055,0.0,865692.015838623,1939683.3293493274,0.015594602
2026-06-26,2781674.2976720813,-0.008448440796531365,5215778.262710571,0.0,4687.9639093399055,0.0,841990.9683227539,1939683.3293493274,-0.03025502
2026-06-29,2920427.1342697144,0.05002816835891944,6034245.234680176,0.29423537207593303,5097.197395324708,0.00014711768603796658,1799620.0103759766,1120807.123893738,0.012057781
2026-06-30,2890167.1550216675,-0.010361490924721778,6034245.234680176,0.0,5097.197395324708,0.0,1769360.0311279297,1120807.123893738,0.010658145
2026-07-01,2942135.3602462774,0.018066751999729288,6199397.236633301,0.057142716353333844,5344.925398254395,8.571407453000065e-05,1656423.9624023438,1285711.3978439334,-0.0041078925
