start_account,end_account,total_return,annual_return,max_drawdown,sharpe,volatility,benchmark_return,excess_return,alpha,beta,information_ratio,calmar,turnover_sum,cost_sum,trading_days,benchmark
3000000.0,2942135.3602462774,-0.01928821325124086,-0.09349828423115569,-0.09397139202651439,-0.44174898022005793,0.16969687861157534,0.048704173304583875,-0.06799238655582474,-0.12171229347045114,0.1041719854847054,-1.3786539713723762,-0.9949654061182237,2.1280015660162217,0.0018407237892690959,50,SH000300
