start_account,end_account,total_return,annual_return,max_drawdown,sharpe,volatility,benchmark_return,excess_return,alpha,beta,information_ratio,calmar,turnover_sum,cost_sum,trading_days,benchmark
3162195.792081833,2816750.0170520786,-0.10924237388929348,-0.379917770753331,-0.19106152040431668,-0.7046006211542792,0.2867260723309163,0.0017549492731054883,-0.11099732316239896,-0.3869071393487945,0.9614121307648831,-0.8932599901129555,-1.9884578011802918,4.842294829816489,0.004380787582076647,61,SH000300
