datetime,cash,now_account_value,SZ000651.amount,SZ000651.price,SZ000651.weight,SZ000651.count_day
2025-10-09,149906.16680717468,3045181.311384201,73500.0,39.39149856567383,0.9507726629456312,1.0
2025-10-10,149906.16680717468,3047332.388654709,73500.0,39.4207649230957,0.9508074119629093,2.0
2025-10-13,111061.05892181396,3050815.0757980347,74500.0,39.45978546142578,0.9635962665181329,3.0
2025-10-14,111061.05892181396,3060262.8525924683,74500.0,39.58660125732422,0.9637086537100139,4.0
2025-10-15,111061.05892181396,3077705.3174209595,74500.0,39.82072830200195,0.9639143298440019,5.0
2025-10-16,111061.05892181396,3074071.316642761,74500.0,39.771949768066406,0.9638716713172727,6.0
2025-10-17,111061.05892181396,3034099.2974472046,74500.0,39.23541259765625,0.9633957072481915,7.0
2025-10-20,158236.57301330566,3073520.4910125732,73300.0,39.771949768066406,0.9485161808824725,8.0
2025-10-21,158236.57301330566,3067800.080093384,73300.0,39.69390869140625,0.9484201809498326,9.0
2025-10-22,158236.57301330566,3059219.4637145996,73300.0,39.576847076416016,0.9482755078901172,10.0
2025-10-23,158236.57301330566,3056359.258255005,73300.0,39.53782653808594,0.948227103019411,11.0
2025-10-24,158236.57301330566,3054214.0342559814,73300.0,39.50856018066406,0.9481907386848045,12.0
2025-10-27,158236.57301330566,3087821.7979278564,73300.0,39.96705627441406,0.948754629195411,13.0
2025-10-28,158236.57301330566,3069945.304092407,73300.0,39.723175048828125,0.9484562240238067,14.0
2025-10-29,158236.57301330566,3067800.080093384,73300.0,39.69390869140625,0.9484201809498326,15.0
2025-10-30,158236.57301330566,3052068.810256958,73300.0,39.47929382324219,0.9481543232310076,16.0
2025-10-31,158236.57301330566,3000584.8323669434,73300.0,38.776920318603516,0.9472647560880709,17.0
2025-11-03,146626.96098861695,2984094.734426117,73600.0,38.55255126953125,0.9508638384374833,18.0
2025-11-04,146626.96098861695,2997736.384816742,73600.0,38.73789978027344,0.9510874399325875,19.0
2025-11-05,146626.96098861695,2998454.292531586,73600.0,38.74765396118164,0.9510991508678892,20.0
2025-11-06,146626.96098861695,3017839.7661643983,73600.0,39.011043548583984,0.9514132716280771,21.0
2025-11-07,146626.96098861695,3019993.7700706483,73600.0,39.04030990600586,0.9514479260050968,22.0
2025-11-10,154438.89567985534,3080144.4605602263,73400.0,39.85974884033203,0.9498598531148875,23.0
2025-11-11,154438.89567985534,3084440.4818309783,73400.0,39.918277740478516,0.9499296885157669,24.0
2025-11-12,154438.89567985534,3100909.1700328826,73400.0,40.14264678955078,0.9501956080583239,25.0
2025-11-13,154438.89567985534,3090168.696857834,73400.0,39.99631881713867,0.9500225033549486,26.0
2025-11-14,154438.89567985534,3062959.5354808806,73400.0,39.6256217956543,0.9495785387006073,27.0
2025-11-17,154438.89567985534,3032170.3097118377,73400.0,39.20615005493164,0.9490665497300076,28.0
2025-11-18,154438.89567985534,3026442.094684982,73400.0,39.128108978271484,0.9489701468430274,29.0
2025-11-19,154438.89567985534,3030022.159077072,73400.0,39.176883697509766,0.9490304401843396,30.0
2025-11-20,154438.89567985534,3043626.7397655486,73400.0,39.36223220825195,0.9492582669017582,31.0
2025-11-21,154438.89567985534,3036466.3309825896,73400.0,39.264678955078125,0.9491386108569564,32.0
2025-11-24,154438.89567985534,3026442.094684982,73400.0,39.128108978271484,0.9489701468430274,33.0
2025-11-25,154438.89567985534,3023577.707172775,73400.0,39.08908462524414,0.9489218036918704,34.0
2025-11-26,154438.89567985534,3042194.546009445,73400.0,39.34272003173828,0.949234378885322,35.0
2025-11-27,154438.89567985534,3042194.546009445,73400.0,39.34272003173828,0.949234378885322,36.0
2025-11-28,154438.89567985534,3044342.6966442107,73400.0,39.371986389160156,0.9492702001485924,37.0
2025-12-01,154438.89567985534,3079428.223682785,73400.0,39.84999084472656,0.9498481911375233,38.0
2025-12-02,154438.89567985534,3083008.568073654,73400.0,39.89876937866211,0.9499064331902416,39.0
2025-12-03,154438.89567985534,3076564.116169357,73400.0,39.810970306396484,0.9498015026346508,40.0
2025-12-04,154438.89567985534,3085872.675587082,73400.0,39.93778991699219,0.9499529268003666,41.0
2025-12-05,154438.89567985534,3080860.4174388885,73400.0,39.869503021240234,0.9498715051140681,42.0
2025-12-08,154438.89567985534,3067255.836750412,73400.0,39.68415451049805,0.9496491639760071,43.0
2025-12-09,154438.89567985534,3043626.7397655486,73400.0,39.36223220825195,0.9492582669017582,44.0
2025-12-10,154438.89567985534,3045058.653522873,73400.0,39.38174057006836,0.9492821277839155,45.0
2025-12-11,154438.89567985534,3065107.6861156463,73400.0,39.65488815307617,0.9496138760868227,46.0
2025-12-12,154438.89567985534,3072268.0948986053,73400.0,39.75244140625,0.9497313089517495,47.0
2025-12-15,162408.62783470153,3080856.2489894866,73200.0,39.869503021240234,0.947284581068016,48.0
2025-12-16,162408.62783470153,3079427.957668686,73200.0,39.84999084472656,0.9472601307556957,49.0
2025-12-17,162408.62783470153,3097280.0633815764,73200.0,40.0938720703125,0.9475641128631469,50.0
2025-12-18,162408.62783470153,3087282.8618434905,73200.0,39.957298278808594,0.9473943156158605,51.0
2025-12-19,162408.62783470153,3100136.366787338,73200.0,40.13289260864258,0.9476124245453741,52.0
2025-12-22,3095729.7751789093,3095729.7751789093,,,,
2025-12-23,3095729.7751789093,3095729.7751789093,,,,
2025-12-24,3095729.7751789093,3095729.7751789093,,,,
2025-12-25,3095729.7751789093,3095729.7751789093,,,,
2025-12-26,3095729.7751789093,3095729.7751789093,,,,
2025-12-29,3095729.7751789093,3095729.7751789093,,,,
2025-12-30,3095729.7751789093,3095729.7751789093,,,,
2025-12-31,3095729.7751789093,3095729.7751789093,,,,
2026-01-05,154629.85148200998,3124865.8618427278,74700.0,39.7621955871582,0.9505163234780181,1.0
