datetime,account,return,total_turnover,turnover,total_cost,cost,value,cash,bench
2026-04-17,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,0.0
2026-04-20,2999033.976167679,0.00017729110717773437,2995794.3077087402,0.99859810256958,1497.8971538543701,0.00049929905128479,2996326.1810302734,2707.7951374053955,0.006084323
2026-04-21,2967656.0983600616,-0.01046266166271096,2995794.3077087402,0.0,1497.8971538543701,0.0,2964948.3032226562,2707.7951374053955,0.0022187233
2026-04-22,2951169.4513263702,-0.005555443921821667,2995794.3077087402,0.0,1497.8971538543701,0.0,2948461.656188965,2707.7951374053955,0.0066337585
2026-04-23,3002225.012392044,0.017300111670215168,2995794.3077087402,0.0,1497.8971538543701,0.0,2999517.2172546387,2707.7951374053955,-0.00277102
2026-04-24,2983610.87207222,-0.006200114995708889,2995794.3077087402,0.0,1497.8971538543701,0.0,2980903.0769348145,2707.7951374053955,-0.0035431385
2026-04-27,2947978.415102005,-0.011942729296152109,2995794.3077087402,0.0,1497.8971538543701,0.0,2945270.6199645996,2707.7951374053955,0.000330925
2026-04-28,2919259.70019722,-0.009741833507892709,2995794.3077087402,0.0,1497.8971538543701,0.0,2916551.9050598145,2707.7951374053955,-0.00266999
2026-04-29,2927236.985200882,0.0027326397179131333,2995794.3077087402,0.0,1497.8971538543701,0.0,2924529.1900634766,2707.7951374053955,0.0109574795
2026-04-30,2868203.935426712,-0.020166816035948238,2995794.3077087402,0.0,1497.8971538543701,0.0,2865496.1402893066,2707.7951374053955,-0.00063186884
2026-05-06,2854908.324617386,-0.004635517943862015,2995794.3077087402,0.0,1497.8971538543701,0.0,2852200.5294799805,2707.7951374053955,0.014516711
2026-05-07,2857567.487520218,0.0009314354789968296,2995794.3077087402,0.0,1497.8971538543701,0.0,2854859.6923828125,2707.7951374053955,0.0048012733
2026-05-08,2810766.5056171417,-0.01637790957080416,2995794.3077087402,0.0,1497.8971538543701,0.0,2808058.7104797363,2707.7951374053955,-0.0058356524
2026-05-11,2849058.1254901886,0.013623194881724775,2995794.3077087402,0.0,1497.8971538543701,0.0,2846350.330352783,2707.7951374053955,0.016405106
2026-05-12,2986801.908296585,0.04834712973175908,2995794.3077087402,0.0,1497.8971538543701,0.0,2984094.1131591797,2707.7951374053955,-0.00076538324
