datetime,cash,now_account_value,SZ300308.amount,SZ300308.price,SZ300308.weight,SZ300308.count_day
2026-05-11,194242.53171691875,3766736.550271606,3800.0,940.1300048828125,0.9484321430170336,18.0
2026-05-12,194242.53171691875,4062604.4946075436,3800.0,1017.989990234375,0.9521876835476492,19.0
2026-05-13,194242.53171691875,4181202.3461700436,3800.0,1049.199951171875,0.9535438575712932,20.0
2026-05-14,194242.53171691875,4290642.531716919,3800.0,1078.0,0.9547288010406237,21.0
2026-05-15,194242.53171691875,4183748.513162231,3800.0,1049.8699951171875,0.9535721300872114,22.0
2026-05-18,194242.53171691875,4165242.5317169186,3800.0,1045.0,0.9533658531915423,23.0
2026-05-19,194242.53171691875,4108242.5317169186,3800.0,1030.0,0.9527188255763126,24.0
2026-05-20,194242.53171691875,4134842.5317169186,3800.0,1037.0,0.9530229917519343,25.0
2026-05-21,194242.53171691875,3968934.6337677,3800.0,993.3400268554688,0.9510592766975039,26.0
2026-05-22,194242.53171691875,4138566.4574981686,3800.0,1037.97998046875,0.9530652621598008,27.0
2026-05-25,194242.53171691875,4347642.531716919,3800.0,1093.0,0.9553223315164757,28.0
2026-05-26,194242.53171691875,4385642.531716919,3800.0,1103.0,0.9557094472902982,29.0
2026-05-27,194242.53171691875,4417448.513162231,3800.0,1111.3699951171875,0.9560283428005661,30.0
2026-05-28,194242.53171691875,4746604.494607544,3800.0,1197.989990234375,0.9590775823143489,31.0
2026-05-29,194242.53171691875,4606650.661599731,3800.0,1161.1600341796875,0.957834325633569,32.0
2026-06-01,194242.53171691875,4488242.531716919,3800.0,1130.0,0.9567219172439387,33.0
2026-06-02,194242.53171691875,4723120.754373169,3800.0,1191.81005859375,0.958874112727889,34.0
2026-06-03,194242.53171691875,5039242.531716919,3800.0,1275.0,0.9614540220093876,35.0
2026-06-04,194242.53171691875,5058242.531716919,3800.0,1280.0,0.9615988101600603,36.0
2026-06-05,194242.53171691875,4678204.494607544,3800.0,1179.989990234375,0.9584792558895582,37.0
2026-06-08,80906.88830871563,4585367.8502227785,3900.0,1154.989990234375,0.9823554203388971,38.0
2026-06-09,80906.88830871563,4682906.888308716,3900.0,1180.0,0.9827229346560985,39.0
2026-06-10,80906.88830871563,4554206.888308716,3900.0,1147.0,0.9822346919468206,40.0
2026-06-11,80906.88830871563,4464506.888308716,3900.0,1124.0,0.9818777548488976,41.0
2026-06-12,80906.88830871563,4562006.888308716,3900.0,1149.0,0.982265066605651,42.0
2026-06-15,315554.38830871566,4922054.388308716,3700.0,1245.0,0.9358896990130284,43.0
2026-06-16,315554.38830871566,4933487.261843872,3700.0,1248.0899658203125,0.9360382683564934,44.0
2026-06-17,315554.38830871566,5037161.334109497,3700.0,1276.1099853515625,0.9373547187833916,45.0
2026-06-18,315554.38830871566,5376710.406375122,3700.0,1367.8800048828125,0.9413108825919719,46.0
2026-06-22,315554.38830871566,5430175.22571106,3700.0,1382.3299560546875,0.941888728228398,47.0
2026-06-23,315554.38830871566,5162591.4244415285,3700.0,1310.010009765625,0.9388767457337859,48.0
2026-06-24,315554.38830871566,5170620.587039185,3700.0,1312.1800537109375,0.9389716605585617,49.0
2026-06-25,315554.38830871566,5212134.478640747,3700.0,1323.4000244140625,0.9394577423890628,50.0
2026-06-26,315554.38830871566,4954947.442507935,3700.0,1253.8900146484375,0.9363152905313161,51.0
2026-06-29,315554.38830871566,4829554.388308716,3700.0,1220.0,0.9346618004608037,52.0
2026-06-30,315554.38830871566,5014554.388308716,3700.0,1270.0,0.9370722971826925,53.0
2026-07-01,315554.38830871566,4841283.550906372,3700.0,1223.1700439453125,0.9348200978127714,54.0
