start_account,end_account,total_return,annual_return,max_drawdown,sharpe,volatility,benchmark_return,excess_return,alpha,beta,information_ratio,calmar,turnover_sum,cost_sum,trading_days,benchmark
3000000.0,2932057.363912201,-0.022647545362599608,-0.09029606654470612,-0.1206008527425686,-0.31670308413868836,0.2067359053117899,0.0017549492731054883,-0.024402494635705096,-0.09373271299037106,0.47272275555145277,-0.4007100710112783,-0.7487183091271313,1.9699698530188545,0.0019768342148118257,61,SH000300
