datetime,account,return,total_turnover,turnover,total_cost,cost,value,cash,bench
2025-10-09,3042395.731791687,0.014255990600586,744480.0201416016,0.24816000671386718,372.2400100708008,0.0001240800033569336,787247.9919433594,2255147.739848328,0.0
2025-10-10,2993951.755961609,-0.0159229699555058,744480.0201416016,0.0,372.2400100708008,0.0,738804.0161132812,2255147.739848328,-0.019672632
2025-10-13,2973538.755068207,-0.0066133406621390126,1153132.0236206055,0.13649251450538202,985.2180152893068,0.0002047387717580731,310351.98974609375,2663186.7653221134,-0.004950464
2025-10-14,2959426.7738670353,-0.004745854136630607,1153132.0236206055,0.0,985.2180152893068,0.0,296240.0085449219,2663186.7653221134,-0.011953473
2025-10-15,2968274.762758637,0.002989764426588612,1153132.0236206055,0.0,985.2180152893068,0.0,305087.99743652344,2663186.7653221134,0.014809966
2025-10-16,2963962.7601951603,-0.0014526965689217733,1153132.0236206055,0.0,985.2180152893068,0.0,300775.9948730469,2663186.7653221134,0.0026341677
2025-10-17,2950690.7661766056,-0.0044777870345715145,1153132.0236206055,0.0,985.2180152893068,0.0,287504.0008544922,2663186.7653221134,-0.022559106
2025-10-20,2943555.0368789677,-0.002343182445505407,1596577.0080566406,0.1502851432346584,1206.9405075073244,7.51425716173292e-05,724034.9784851074,2219520.0583938602,0.0053133965
2025-10-21,2961180.0368789677,0.005987657706134713,1596577.0080566406,0.0,1206.9405075073244,0.0,741659.9784851074,2219520.0583938602,0.015347719
2025-10-22,2949195.0583938602,-0.004047365690651954,1596577.0080566406,0.0,1206.9405075073244,0.0,729675.0,2219520.0583938602,-0.0033208132
2025-10-23,2950605.0368789677,0.0004780892606931534,1596577.0080566406,0.0,1206.9405075073244,0.0,731084.9784851074,2219520.0583938602,0.002999425
2025-10-24,2960475.047636414,0.003345080291697188,1596577.0080566406,0.0,1206.9405075073244,0.0,740954.9892425537,2219520.0583938602,0.011796474
2025-10-27,2965152.637185097,0.0016581830527236851,1750857.010269165,0.052113258760852786,1438.360510826111,7.81698881412792e-05,591583.9965820312,2373568.640603066,0.011872768
2025-10-28,2973776.6423120503,0.00290845234029508,1750857.010269165,0.0,1438.360510826111,0.0,600208.0017089844,2373568.640603066,-0.005098641
2025-10-29,2978256.659401894,0.0015065075924332464,1750857.010269165,0.0,1438.360510826111,0.0,604688.0187988281,2373568.640603066,0.011906505
2025-10-30,2978592.645730019,0.00011281308716773731,1750857.010269165,0.0,1438.360510826111,0.0,605024.0051269531,2373568.640603066,-0.0079882145
2025-10-31,2996288.623513222,0.005941053338922094,1750857.010269165,0.0,1438.360510826111,0.0,622719.9829101562,2373568.640603066,-0.014701664
