start_account,end_account,total_return,annual_return,max_drawdown,sharpe,volatility,benchmark_return,excess_return,alpha,beta,information_ratio,calmar,turnover_sum,cost_sum,trading_days,benchmark
3042395.731791687,3002284.524284935,-0.013184086175117793,-0.05335169304522458,-0.03248778384740625,0.17362300844850068,0.05722368813814129,0.0017549492731054883,-0.014939035448223281,-0.054524133134072617,0.16127324072523205,-0.06291670418218255,-1.6422078309747206,1.3329712605609456,0.0012550458820598815,61,SH000300
