start_account,end_account,total_return,annual_return,max_drawdown,sharpe,volatility,benchmark_return,excess_return,alpha,beta,information_ratio,calmar,turnover_sum,cost_sum,trading_days,benchmark
3000000.0,2966822.1032409663,-0.01105929891967794,-0.04490274898920865,-0.021491859552175918,-0.9514109752728892,0.03702343414751433,0.09564823755891072,-0.10670753647858866,-0.0708722493855715,0.05664804933867439,-2.2961196322310284,-2.0892910117990477,2.4860185912068276,0.002422462292786458,61,SH000300
