start_account,end_account,total_return,annual_return,max_drawdown,sharpe,volatility,benchmark_return,excess_return,alpha,beta,information_ratio,calmar,turnover_sum,cost_sum,trading_days,benchmark
3000000.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.048704173304583875,-0.048704173304583875,0.0,0.0,-1.3353966440976113,,0.0,0.0,50,SH000300
