datetime,account,return,total_turnover,turnover,total_cost,cost,value,cash,bench
2026-04-01,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0
2026-04-02,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0
2026-04-03,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0
2026-04-07,999527.9000091553,0.0,944199.9816894531,0.9441999816894531,472.09999084472656,0.00047209999084472655,944199.9816894531,55327.91831970215,0.0
2026-04-08,1016302.9549407959,0.016782978175483618,944199.9816894531,0.0,472.09999084472656,0.0,960975.0366210938,55327.91831970215,0.0
2026-04-09,1013027.8847503662,-0.0032225333740375423,944199.9816894531,0.0,472.09999084472656,0.0,957699.9664306641,55327.91831970215,0.0
2026-04-10,1078052.9091644287,0.06418878038099236,944199.9816894531,0.0,472.09999084472656,0.0,1022724.9908447266,55327.91831970215,0.0
2026-04-13,1105877.92137146,0.025810432837287834,944199.9816894531,0.0,472.09999084472656,0.0,1050550.0030517578,55327.91831970215,0.0
2026-04-14,1115027.9305267334,0.008273977604983747,944199.9816894531,0.0,472.09999084472656,0.0,1059700.0122070312,55327.91831970215,0.0
2026-04-15,1115552.9091644287,0.00047082106494616266,944199.9816894531,0.0,472.09999084472656,0.0,1060224.9908447266,55327.91831970215,0.0
2026-04-16,1173002.936630249,0.051499150774346976,944199.9816894531,0.0,472.09999084472656,0.0,1117675.0183105469,55327.91831970215,0.0
2026-04-17,1148552.9396820068,-0.02084393498492089,944199.9816894531,0.0,472.09999084472656,0.0,1093225.0213623047,55327.91831970215,0.0
2026-04-20,1119302.9091644287,-0.025466854427865043,944199.9816894531,0.0,472.09999084472656,0.0,1063974.9908447266,55327.91831970215,0.0
2026-04-21,1157052.9244232178,0.033726362139958915,944199.9816894531,0.0,472.09999084472656,0.0,1101725.0061035156,55327.91831970215,0.0
2026-04-22,1146202.9335784912,-0.009377264095447667,944199.9816894531,0.0,472.09999084472656,0.0,1090875.015258789,55327.91831970215,0.0
