datetime,cash,now_account_value,SH600519.amount,SH600519.price,SH600519.weight,SH600519.count_day
2026-04-01,3000000.0,3000000.0,,,,
2026-04-02,3000000.0,3000000.0,,,,
2026-04-03,3000000.0,3000000.0,,,,
2026-04-07,3276.6424987791106,2957411.9086120604,2100.0,1406.7310791015625,0.9988920574475143,1.0
2026-04-08,3276.6424987791106,3008698.1024597166,2100.0,1431.153076171875,0.9989109434090112,2.0
2026-04-09,3276.6424987791106,2999405.243572998,2100.0,1426.7279052734375,0.9989075692570052,3.0
2026-04-10,3276.6424987791106,2986009.0277526854,2100.0,1420.3487548828125,0.9989026682544074,4.0
2026-04-13,3276.6424987791106,2964161.0297058104,2100.0,1409.9449462890625,0.9988945801304512,5.0
2026-04-14,3276.6424987791106,2971525.897869873,2100.0,1413.4520263671875,0.9988973198917338,6.0
2026-04-15,3276.6424987791106,3013785.8343933104,2100.0,1433.5758056640625,0.9989127819032839,7.0
2026-04-16,3276.6424987791106,3004226.1175964354,2100.0,1429.0235595703125,0.9989093222778448,8.0
2026-04-17,3276.6424987791106,2890165.253338623,2100.0,1374.7088623046875,0.9988662784956694,9.0
2026-04-20,3276.6424987791106,2897652.912030029,2100.0,1378.2744140625,0.9988692080803827,10.0
2026-04-21,3276.6424987791106,2899950.556072998,2100.0,1379.3685302734375,0.9988701040119745,11.0
2026-04-22,3276.6424987791106,2894801.5570495604,2100.0,1376.9166259765625,0.9988680942599331,12.0
2026-04-23,3276.6424987791106,2914290.3876159666,2100.0,1386.197021484375,0.9988756636906525,13.0
2026-04-24,3276.6424987791106,2995302.1429870604,2100.0,1424.7740478515625,0.9989060727958777,14.0
2026-04-27,3276.6424987791106,2881877.277264404,2100.0,1370.76220703125,0.9988630180318124,15.0
2026-04-28,3276.6424987791106,2885569.9652526854,2100.0,1372.5206298828125,0.9988644730371345,16.0
2026-04-29,3276.6424987791106,2877712.909588623,2100.0,1368.7791748046875,0.9988613726936203,17.0
2026-04-30,3276.6424987791106,2844110.089764404,2100.0,1352.77783203125,0.9988479199484678,18.0
