Symbol,title,content,time,source,url,_audit_time,type,date,announcement_id,adjunct_url,download_url,adjunct_type,adjunct_size_kb,text_excerpt,text_status,CacheSource
600276,恒瑞医药(600276.SH)：SHR-1819注射液获儿童特应性皮炎临床试验批准,2026年5月28日，恒瑞医药(600276.SH)公告，子公司广东恒瑞医药有限公司收到国家药监局核准签发的SHR-1819注射液《药物临床试验批准通知书》，同意本品开展针对6月至5岁儿童特应性皮炎的临床试验。,2026-05-28 17:50:52,界面新闻,http://finance.eastmoney.com/a/202605283752886775.html,2026-05-28 17:50:52,,,,,,,,,,agent_preflight
600276,恒瑞医药(600276.SH)：SHR-6914注射液获药物临床试验批准，拟用于前列腺癌,2026年6月16日，恒瑞医药(600276.SH)发布公告称，子公司苏州盛迪亚生物医药有限公司的SHR-6914注射液获国家药监局《药物临床试验批准通知书》。 　　该药物为公司自主研发的创新型抗肿瘤药物，拟用于治疗前列腺癌。经查询，目前国内外暂无同类药物获批上市。,2026-06-16 17:24:06,界面新闻,http://finance.eastmoney.com/a/202606163773129464.html,2026-06-16 17:24:06,,,,,,,,,,agent_preflight
600276,恒瑞医药(600276.SH)：羟乙磺酸达尔西利片新增早期乳腺癌辅助治疗适应症获批,2026年6月16日，恒瑞医药(600276.SH)发布公告称，公司自主研发的羟乙磺酸达尔西利片（规格50mg、125mg）新增适应症获国家药监局批准，注册分类为化学药品2.4类。,2026-06-16 18:47:30,界面新闻,http://finance.eastmoney.com/a/202606163773193177.html,2026-06-16 18:47:30,,,,,,,,,,agent_preflight
