Symbol,title,content,time,source,url,_audit_time,type,date,announcement_id,adjunct_url,download_url,adjunct_type,adjunct_size_kb,text_excerpt,text_status,CacheSource
600276,恒瑞医药(600276.SH)：SHR-1819注射液获儿童特应性皮炎临床试验批准,2026年5月28日，恒瑞医药(600276.SH)公告，子公司广东恒瑞医药有限公司收到国家药监局核准签发的SHR-1819注射液《药物临床试验批准通知书》，同意本品开展针对6月至5岁儿童特应性皮炎的临床试验。,2026-05-28 17:50:52,界面新闻,http://finance.eastmoney.com/a/202605283752886775.html,2026-05-28 17:50:52,,,,,,,,,,agent_preflight
