Symbol,title,content,time,source,url,type,date,announcement_id,adjunct_url,download_url,adjunct_type,adjunct_size_kb,text_excerpt,text_status,CacheSource
601899,有色金属行业资金流出榜：云南锗业、北方稀土等净流出资金居前,代码 简称 今日涨跌幅（%） 今日换手率（%） 主力资金流量（万元） 002428 云南锗业 -7.39 15.20 -110660.32 600111 北方稀土 -3.94 2.90 -84970.34 603993 洛阳钼业 -4.59 1.93 -84264.62 601899,2026-06-26 16:56:00,证券时报网,http://finance.eastmoney.com/a/202606263784826746.html,,,,,,,,,,agent_preflight
601899,金属钴概念下跌5.45%，11股主力资金净流出超亿元,金属钴概念资金流出榜 代码 简称 今日涨跌幅（%） 今日换手率（%） 主力资金流量（万元） 603993 洛阳钼业 -4.59 1.93 -84264.62 601899 紫金矿业 -1.72 1.71 -65177.94 002460 赣锋锂业 -7.28 5.19 -61933.20,2026-06-26 17:20:00,证券时报网,http://finance.eastmoney.com/a/202606263784844355.html,,,,,,,,,,agent_preflight
601899,新股招股 | 易控智驾今起招股，一手入场费4440.34港元,基石投资者包括ZUINNING(由紫金矿业(601899.SH/02899.HK)最终全资拥有)、Aurora SF(就安排而言)、富达国际、JPMAMAPL、霸菱、Indus Funds、Jain Global、REGAL、广发基金、CDH、Seven Grand。,2026-06-29 08:58:59,哈富证券,http://hk.eastmoney.com/a/202606293785690889.html,,,,,,,,,,agent_preflight
601899,主力动向：6月29日特大单净流出231.36亿元,10.00 6.42 电子 300285 国瓷材料 105.55 2.67 5.84 电子 688521 芯原股份 362.00 7.74 5.81 电子 688110 东芯股份 193.30 1.45 5.43 电子 603459 红板科技 102.01 10.00 5.34 电子 601899,2026-06-29 17:05:00,证券时报网,http://stock.eastmoney.com/a/202606293786728168.html,,,,,,,,,,agent_preflight
601899,华联控股12亿跨境购“锂”遇阻，标的估值超母公司近一倍，房企转型遭遇“高价接盘”质疑,对比来看，全球顶级的智利Atacama盐湖锂浓度高达1400毫克/升，国内禀赋最优的西藏扎布耶盐湖锂浓度达970毫克/升，即便是同为阿根廷盐湖、被紫金矿业（601899.SH）收购的3Q盐湖，锂浓度也达768毫克/升。,2026-06-30 10:08:08,时代周报,http://finance.eastmoney.com/a/202606303787872076.html,,,,,,,,,,agent_preflight
601899,滴滴出行、紫金矿业入股航天科技公司宇石空间,人民财讯7月1日电，企查查APP显示，近日，北京宇石空间航天科技有限公司发生工商变更，新增滴滴出行关联公司嘉兴桔子共享投资合伙企业（有限合伙）、紫金矿业(601899)全资子公司紫金矿业投资（上海）有限公司、安徽省联想强链补链创业投资基金合伙企业（有限合伙）等为股东，同时注册资本增至,2026-07-01 10:26:00,证券时报网,http://finance.eastmoney.com/a/202607013789674815.html,,,,,,,,,,agent_preflight
601899,滴滴出行、紫金矿业入股航天科技公司宇石空间,企查查APP显示，近日，北京宇石空间航天科技有限公司发生工商变更，新增滴滴出行关联公司嘉兴桔子共享投资合伙企业（有限合伙）、紫金矿业(601899)全资子公司紫金矿业投资（上海）有限公司、安徽省联想强链补链创业投资基金合伙企业（有限合伙）等为股东，同时注册资本增至1063.43万元,2026-07-01 10:27:52,人民财讯,http://finance.eastmoney.com/a/202607013789630029.html,,,,,,,,,,agent_preflight
601899,杠杆资金大手笔加仓股名单,电力设备 600552 凯盛科技 -8.99 15414.41 161075.45 5.75 电子 300285 国瓷材料 -4.23 15353.31 475287.42 5.63 电子 688652 京仪装备 12.40 15238.28 63156.87 2.32 电子 601899,2026-07-02 09:31:00,证券时报网,http://finance.eastmoney.com/a/202607023791220993.html,,,,,,,,,,agent_preflight
601899,8.3亿首轮融资刷新纪录 紫金矿业、中鼎股份跨界入局 可控核聚变再落一子,据悉，本轮融资领投方包括上汽金控、恒旭资本、深创投（国创基金）、中科创星等机构，跟投方涵盖联想之星、混沌资本、华登资本、龙芯创投、达晨财智等市场化硬科技基金，以及粤科创投、南山战新投、合肥市创新投、合肥高投等地方国资平台，同时，紫金矿业（601899.SH）、中鼎股份（000887,2026-07-02 11:18:30,财联社,http://finance.eastmoney.com/a/202607023791641721.html,,,,,,,,,,agent_preflight
601899,美联储释放通胀回落信号，贵金属板块盘中涨近3%，现货黄金拉升 | 异动情报,7月2日，贵金属板块盘中上涨2.94%，相关成分股中，晓程科技（300139）上涨5.67%，山金国际（000975）上涨3.69%，赤峰黄金（600988）上涨3.64%，中金黄金（600489）上涨2.73%，紫金矿业（601899）上涨2.31%。,2026-07-02 11:55:00,21世纪经济报道,http://finance.eastmoney.com/a/202607023791660344.html,,,,,,,,,,agent_preflight
