Symbol,title,content,time,source,url,_audit_time,type,date,announcement_id,adjunct_url,download_url,adjunct_type,adjunct_size_kb,text_excerpt,text_status,CacheSource
600276,恒瑞医药(600276.SH)：2026年一季报净利润为22.82亿元,2026年4月23日，恒瑞医药(600276.SH)发布2026年一季报。 　　公司营业总收入为81.41亿元。归母净利润为22.82亿元。经营活动现金净流入为7.86亿元。 　　公司最新资产负债率为10.02%，较去年同期资产负债率增加2.73个百分点。,2026-04-23 09:37:38,界面新闻,http://finance.eastmoney.com/a/202604233715539958.html,2026-04-23 09:37:38,,,,,,,,,,agent_preflight
