Symbol,title,content,time,source,url,type,date,announcement_id,adjunct_url,download_url,adjunct_type,adjunct_size_kb,text_excerpt,text_status,CacheSource
601899,两融余额四连升 杠杆资金大比例加仓36股,000792 盐湖股份 46.13 6.97 17.81 11.75 002131 利欧股份 24.37 6.94 39.84 20.21 002202 金风科技 33.71 6.77 25.11 42.35 300476 胜宏科技 175.31 6.56 3.88 2.82 601899,2026-01-09 09:36:57,证券时报网,http://finance.eastmoney.com/a/202601093613822868.html,,,,,,,,,,agent_preflight
601899,2025年业绩高增长股提前看 18股净利润增幅翻倍,17.62 环保 301078 孩子王 2025.12.31 66.89 10.72 3.38 商贸零售 688809 强一股份 2025.12.29 66.24 323.00 25.78 电子 003017 大洋生物 2026.01.05 61.58 31.10 4.15 基础化工 601899,2026-01-09 09:37:33,证券时报网,http://finance.eastmoney.com/a/202601093613810470.html,,,,,,,,,,agent_preflight
601899,黄金股票ETF基金(159322)涨超1.2%，2025年全球黄金ETF创下年度资金流入历史新高,截至2026年1月9日 09:48，中证沪深港黄金产业股票指数(931238)强势上涨1.21%，成分股老铺黄金(06181)上涨3.28%，西部黄金(601069)上涨3.13%，山东黄金(01787)上涨2.45%，紫金矿业(601899)，华钰矿业(601020)等个股跟涨。,2026-01-09 10:09:10,界面新闻,http://stock.eastmoney.com/a/202601093613974810.html,,,,,,,,,,agent_preflight
601899,机构称电解铝兼具铝价弹性与红利防御性，有色ETF基金(159880)涨超2.1%,数据显示，截至2025年12月31日，国证有色金属行业指数(399395)前十大权重股分别为紫金矿业(601899)、洛阳钼业(603993)、北方稀土(600111)、华友钴业(603799)、中国铝业(601600)、赣锋锂业(002460)、云铝股份(000807)、山东黄金,2026-01-09 10:39:51,界面新闻,http://stock.eastmoney.com/a/202601093613965780.html,,,,,,,,,,agent_preflight
601899,有色ETF基金(159880)涨超3.2%，标普预计2040年全球铜需求将增加50%,数据显示，截至2025年12月31日，国证有色金属行业指数(399395)前十大权重股分别为紫金矿业(601899)、洛阳钼业(603993)、北方稀土(600111)、华友钴业(603799)、中国铝业(601600)、赣锋锂业(002460)、云铝股份(000807)、山东黄金,2026-01-09 11:06:27,界面新闻,http://stock.eastmoney.com/a/202601093613996871.html,,,,,,,,,,agent_preflight
601899,黄金股票ETF基金(159322)涨近3%，区域局势升温持续推升金价,数据显示，截至2025年12月31日，中证沪深港黄金产业股票指数(931238)前十大权重股分别为紫金矿业(601899)、山东黄金(600547)、中金黄金(600489)、赤峰黄金(600988)、招金矿业(01818)、山金国际(000975)、山东黄金(01787)、紫金矿业,2026-01-09 13:44:20,界面新闻,http://stock.eastmoney.com/a/202601093614091218.html,,,,,,,,,,agent_preflight
601899,成交额超127亿，A500ETF基金(512050)涨近1%，近8个交易日“吸金”7.62亿,数据显示，截至2025年12月31日，中证A500指数(000510)前十大权重股分别为宁德时代(300750)、贵州茅台(600519)、中国平安(601318)、中际旭创(300308)、紫金矿业(601899)、招商银行(600036)、新易盛(300502)、美的集团(000333,2026-01-09 14:00:26,界面新闻,http://stock.eastmoney.com/a/202601093614112683.html,,,,,,,,,,agent_preflight
601899,有色金属行业今日净流入资金45.52亿元，安泰科技等22股净流入资金超亿元,（数据宝） 　　有色金属行业资金流入榜 代码 简称 今日涨跌幅（%） 今日换手率（%） 主力资金流量（万元） 000969 安泰科技 10.00 10.75 63248.64 601899 紫金矿业 2.53 1.36 55136.73 002428 云南锗业 10.01 16.45,2026-01-09 17:24:49,证券时报网,http://finance.eastmoney.com/a/202601093614290870.html,,,,,,,,,,agent_preflight
601899,联手重启万亿级合并 力拓嘉能可瞄准“金属之王”,目前国内头部铜矿企业包括紫金矿业(601899.SH)、洛阳钼业(603993.SH)、江西铜业(600362.SH)、铜陵有色(000630.SZ)等。 　　紫金矿业是全球第四大矿产铜企业，也是亚洲及中国唯一矿产铜产量破百万吨大关矿企。,2026-01-10 10:30:04,界面新闻,http://finance.eastmoney.com/a/202601103614926857.html,,,,,,,,,,agent_preflight
601899,有色金属“开门红” 公募扎堆推新 机遇还是风险？,回顾2025年，中证有色金属指数累计涨幅达91.67%，洛阳钼业（603993.SH）、江西铜业（600362.SH）、紫金矿业（601899.SH）等龙头股年内涨幅分别高达200.7%、166%、127%，均实现股价翻倍甚至两倍增长。,2026-01-12 00:15:07,第一财经,http://finance.eastmoney.com/a/202601113615093116.html,,,,,,,,,,agent_preflight
601899,87家公司预告2025年业绩 62家预增,6.08 商贸零售 688809 强一股份 2025.12.29 66.24 367.00 42.91 电子 688508 芯朋微 2026.01.10 66.00 64.71 6.26 电子 003017 大洋生物 2026.01.05 61.58 31.29 4.79 基础化工 601899,2026-01-12 09:39:24,证券时报网,http://finance.eastmoney.com/a/202601123615286491.html,,,,,,,,,,agent_preflight
601899,两融余额五连升 杠杆资金大比例加仓52股,600343 航天动力 22.59 8.76 63.37 -5.25 688008 澜起科技 70.48 8.51 13.73 12.38 600498 烽火通信 28.62 7.61 36.19 21.35 600111 北方稀土 72.91 7.19 10.95 7.13 601899,2026-01-12 09:51:22,证券时报网,http://stock.eastmoney.com/a/202601123615610536.html,,,,,,,,,,agent_preflight
601899,紫金矿业间接控股子公司2200万元项目环评获同意,每经AI快讯，“A股绿色报告”项目监控到的数据显示，紫金矿业（601899）间接控股子公司福建紫金铜箔科技有限公司福建紫金铜箔高端无氧铜杆改扩建项目环评审批获同意。该项目总投资额达2200万元。该审批信息于2025年12月26日被相关监管机构披露。,2026-01-12 17:07:31,每日经济新闻,http://finance.eastmoney.com/a/202601123615839868.html,,,,,,,,,,agent_preflight
601899,一批A股上市公司预告2025年度业绩 半导体有色领跑 白酒家居承压,紫金矿业(601899.SH)公告称，预计2025年度实现归母净利润约510亿元—520亿元，与上年同期相比，将增加约189亿元—199亿元，同比增加约59%—62%。,2026-01-12 17:18:03,金融投资网,http://finance.eastmoney.com/a/202601123615870025.html,,,,,,,,,,agent_preflight
601899,谁能贯穿2026？2025年A股业绩预告，直指这三大高景气赛道！,紫金矿业(601899.SH)公告称，预计2025年度实现归母净利润510亿元—520亿元，较上年同期增加189亿元—199 亿元，同比增长 59%—62%。,2026-01-12 20:21:39,金融投资网,http://finance.eastmoney.com/a/202601123616001972.html,,,,,,,,,,agent_preflight
601899,142股受融资客青睐，净买入超亿元,家用电器 002230 科大讯飞 7.19 36698.81 672352.02 5.15 计算机 002115 三维通信 9.99 36639.65 107200.35 8.80 通信 300170 汉得信息 20.01 32509.61 194335.71 6.77 计算机 601899,2026-01-13 09:46:01,证券时报网,http://finance.eastmoney.com/a/202601133616791675.html,,,,,,,,,,agent_preflight
601899,两融余额六连升 杠杆资金大比例加仓87股,600030 中信证券 188.90 13.94 7.96 0.24 600111 北方稀土 78.28 12.56 19.12 13.79 300433 蓝思科技 38.14 12.36 47.95 40.93 300750 宁德时代 227.16 10.94 5.06 -1.52 601899,2026-01-13 09:46:07,证券时报网,http://finance.eastmoney.com/a/202601133616796876.html,,,,,,,,,,agent_preflight
601899,有色金属行业资金流出榜：北方稀土等15股净流出资金超亿元,（数据宝） 　　有色金属行业资金流入榜 代码 简称 今日涨跌幅（%） 今日换手率（%） 主力资金流量（万元） 002460 赣锋锂业 4.16 9.82 48904.98 601899 紫金矿业 2.63 1.51 40244.45 002466 天齐锂业 1.73 7.08 34009.01,2026-01-13 17:18:10,证券时报网,http://finance.eastmoney.com/a/202601133617440478.html,,,,,,,,,,agent_preflight
601899,铜价大涨下 玉龙铜矿增储超百万吨 西部矿业、紫金矿业双双受益,有意思的是，此次增储不仅利好西部矿业，还将利好持有玉龙铜业22%股权的紫金矿业（SH601899，股价38.24元，市值1.02万亿元）。紫金矿业则是全球铜矿龙头，市值超万亿元。,2026-01-14 01:50:09,每日经济新闻,http://finance.eastmoney.com/a/202601133617777790.html,,,,,,,,,,agent_preflight
601899,湖南黄金关联并购剑指独家采矿权 百吨储量能否缓解“资源焦虑”？,上述矿业资深投资者刘栋策对界面新闻表示，随着国际金价不断创出历史新高，国内包括紫金矿业（601899.SH）、山东黄金（600547.SH）、山金国际（000975.SZ）等矿业巨头纷纷将并购目标瞄准海外之时，湖南黄金将“自家”金矿并入上市公司已是大势所趋。,2026-01-14 01:56:17,界面新闻,http://finance.eastmoney.com/a/202601133617639091.html,,,,,,,,,,agent_preflight
601899,两融余额七连升 杠杆资金大比例加仓141股,300750 宁德时代 225.80 9.58 4.43 -2.25 002179 中航光电 26.28 9.13 53.25 7.73 301171 易点天下 20.70 9.12 78.66 72.86 600498 烽火通信 29.12 8.10 38.54 38.15 601899,2026-01-14 09:49:30,证券时报网,http://finance.eastmoney.com/a/202601143618555930.html,,,,,,,,,,agent_preflight
