start_account,end_account,total_return,annual_return,max_drawdown,sharpe,volatility,benchmark_return,excess_return,alpha,beta,information_ratio,calmar,turnover_sum,cost_sum,trading_days,benchmark
3000000.0,4030050.3442260744,0.3433501147420248,2.385077121444219,-0.15860245666415607,3.0059421198519525,0.44984914971288936,0.09564823755891072,0.2477018771831141,1.6508727174678026,1.6015420653588355,2.782965378909781,15.038084350072007,7.62815054761854,0.007666519953434492,61,SH000300
