start_account,end_account,total_return,annual_return,max_drawdown,sharpe,volatility,benchmark_return,excess_return,alpha,beta,information_ratio,calmar,turnover_sum,cost_sum,trading_days,benchmark
3047517.21591835,3076172.095679092,0.00940269659874815,0.03941956297852278,-0.03536253560860525,1.0264311064892178,0.10854835719698593,0.0017549492731054883,0.007647747325642662,0.03726087624983946,0.2969349203910004,0.6388228396486431,1.1147267100645994,0.9986492164611817,0.0004993246082305909,61,SH000300
