datetime,account,return,total_turnover,turnover,total_cost,cost,value,cash,bench
2025-10-09,3047517.21591835,0.016338396581013933,2995947.649383545,0.9986492164611817,1497.9738246917725,0.0004993246082305909,3044962.839126587,2554.3767917631194,0.0
2025-10-10,3049779.505347061,0.000742338522943901,2995947.649383545,0.0,1497.9738246917725,0.0,3047225.128555298,2554.3767917631194,-0.019672632
2025-10-13,3052795.792959976,0.0009890182577549289,2995947.649383545,0.0,1497.9738246917725,0.0,3050241.416168213,2554.3767917631194,-0.004950464
2025-10-14,3062598.653982925,0.003211109320038866,2995947.649383545,0.0,1497.9738246917725,0.0,3060044.277191162,2554.3767917631194,-0.011953473
2025-10-15,3080696.674536514,0.005909367370109792,2995947.649383545,0.0,1497.9738246917725,0.0,3078142.297744751,2554.3767917631194,0.014809966
2025-10-16,3076926.0938632963,-0.0012239376581224281,2995947.649383545,0.0,1497.9738246917725,0.0,3074371.717071533,2554.3767917631194,0.0026341677
2025-10-17,3035451.7705905912,-0.013479141847255472,2995947.649383545,0.0,1497.9738246917725,0.0,3032897.393798828,2554.3767917631194,-0.022559106
2025-10-20,3076926.0938632963,0.01366331156190159,2995947.649383545,0.0,1497.9738246917725,0.0,3074371.717071533,2554.3767917631194,0.0053133965
2025-10-21,3070893.5186374662,-0.0019605850260302343,2995947.649383545,0.0,1497.9738246917725,0.0,3068339.141845703,2554.3767917631194,0.015347719
2025-10-22,3061844.655798721,-0.0029466547061390894,2995947.649383545,0.0,1497.9738246917725,0.0,3059290.279006958,2554.3767917631194,-0.0033208132
2025-10-23,3058828.368185806,-0.000985121046948805,2995947.649383545,0.0,1497.9738246917725,0.0,3056273.991394043,2554.3767917631194,0.002999425
2025-10-24,3056566.078757095,-0.0007395934509567477,2995947.649383545,0.0,1497.9738246917725,0.0,3054011.701965332,2554.3767917631194,0.011796474
2025-10-27,3092007.82680397,0.011595282789137944,2995947.649383545,0.0,1497.9738246917725,0.0,3089453.450012207,2554.3767917631194,0.011872768
2025-10-28,3073155.808066177,-0.0060970152062257916,2995947.649383545,0.0,1497.9738246917725,0.0,3070601.431274414,2554.3767917631194,-0.005098641
2025-10-29,3070893.5186374662,-0.000736145373030895,2995947.649383545,0.0,1497.9738246917725,0.0,3068339.141845703,2554.3767917631194,0.011906505
2025-10-30,3054303.789328384,-0.005402248306037904,2995947.649383545,0.0,1497.9738246917725,0.0,3051749.412536621,2554.3767917631194,-0.0079882145
2025-10-31,3000010.317419815,-0.017776054922325854,2995947.649383545,0.0,1497.9738246917725,0.0,2997455.9406280518,2554.3767917631194,-0.014701664
2025-11-03,2982666.5899265287,-0.005781222615328456,2995947.649383545,0.0,1497.9738246917725,0.0,2980112.2131347656,2554.3767917631194,0.002744317
2025-11-04,2996994.0298069,0.004803567361085444,2995947.649383545,0.0,1497.9738246917725,0.0,2994439.6530151367,2554.3767917631194,-0.0074576735
2025-11-05,2997748.027991104,0.00025158481355155805,2995947.649383545,0.0,1497.9738246917725,0.0,2995193.651199341,2554.3767917631194,0.00185287
2025-11-06,3018108.043097305,0.006791769994039536,2995947.649383545,0.0,1497.9738246917725,0.0,3015553.666305542,2554.3767917631194,0.014294982
2025-11-07,3020370.332526016,0.0007495720485835504,2995947.649383545,0.0,1497.9738246917725,0.0,3017815.955734253,2554.3767917631194,-0.0031126142
2025-11-10,3083712.962149429,0.02097180896702755,2995947.649383545,0.0,1497.9738246917725,0.0,3081158.585357666,2554.3767917631194,0.003474474
2025-11-11,3088237.2461307524,0.0014671547050117456,2995947.649383545,0.0,1497.9738246917725,0.0,3085682.8693389893,2554.3767917631194,-0.009134114
2025-11-12,3105580.9736240385,0.005616060590881112,2995947.649383545,0.0,1497.9738246917725,0.0,3103026.5968322754,2554.3767917631194,-0.0013451576
2025-11-13,3094269.8213565825,-0.003642201688998814,2995947.649383545,0.0,1497.9738246917725,0.0,3091715.4445648193,2554.3767917631194,0.012089372
2025-11-14,3065614.9415958403,-0.009260627358017338,2995947.649383545,0.0,1497.9738246917725,0.0,3063060.564804077,2554.3767917631194,-0.015723705
2025-11-17,3033189.776037979,-0.010577050991597153,2995947.649383545,0.0,1497.9738246917725,0.0,3030635.399246216,2554.3767917631194,-0.00650084
2025-11-18,3027157.200812149,-0.0019888551891764465,2995947.649383545,0.0,1497.9738246917725,0.0,3024602.8240203857,2554.3767917631194,-0.0064940453
2025-11-19,3030927.486609268,0.0012454872829556454,2995947.649383545,0.0,1497.9738246917725,0.0,3028373.109817505,2554.3767917631194,0.0043997765
2025-11-20,3045254.926489639,0.004727081048184151,2995947.649383545,0.0,1497.9738246917725,0.0,3042700.549697876,2554.3767917631194,-0.0050876737
2025-11-21,3037714.060019302,-0.002476267718916231,2995947.649383545,0.0,1497.9738246917725,0.0,3035159.683227539,2554.3767917631194,-0.0243904
2025-11-24,3027157.200812149,-0.00347526429366635,2995947.649383545,0.0,1497.9738246917725,0.0,3024602.8240203857,2554.3767917631194,-0.0012483001
2025-11-25,3024140.618323135,-0.000996506718648229,2995947.649383545,0.0,1497.9738246917725,0.0,3021586.241531372,2554.3767917631194,0.009522557
2025-11-26,3043746.6352451323,0.006483169731990991,2995947.649383545,0.0,1497.9738246917725,0.0,3041192.258453369,2554.3767917631194,0.0060619116
