datetime,cash,now_account_value,SZ000651.amount,SZ000651.price,SZ000651.weight,SZ000651.count_day
2025-10-09,2554.3767917631194,3047517.21591835,77300.0,39.39149856567383,0.9991618171085562,1
2025-10-10,2554.3767917631194,3049779.505347061,77300.0,39.4207649230957,0.9991624388624539,2
2025-10-13,2554.3767917631194,3052795.792959976,77300.0,39.45978546142578,0.9991632664072541,3
2025-10-14,2554.3767917631194,3062598.653982925,77300.0,39.58660125732422,0.9991659446501614,4
2025-10-15,2554.3767917631194,3080696.674536514,77300.0,39.82072830200195,0.9991708444350019,5
2025-10-16,2554.3767917631194,3076926.0938632963,77300.0,39.771949768066406,0.9991698283566649,6
2025-10-17,2554.3767917631194,3035451.7705905912,77300.0,39.23541259765625,0.9991584854628521,7
2025-10-20,2554.3767917631194,3076926.0938632963,77300.0,39.771949768066406,0.9991698283566649,8
2025-10-21,2554.3767917631194,3070893.5186374662,77300.0,39.69390869140625,0.9991681975372118,9
2025-10-22,2554.3767917631194,3061844.655798721,77300.0,39.576847076416016,0.9991657392588728,10
2025-10-23,2554.3767917631194,3058828.368185806,77300.0,39.53782653808594,0.9991649166006401,11
2025-10-24,2554.3767917631194,3056566.078757095,77300.0,39.50856018066406,0.9991642985212995,12
2025-10-27,2554.3767917631194,3092007.82680397,77300.0,39.96705627441406,0.99917387764364,13
2025-10-28,2554.3767917631194,3073155.808066177,77300.0,39.723175048828125,0.999168809864746,14
2025-10-29,2554.3767917631194,3070893.5186374662,77300.0,39.69390869140625,0.9991681975372118,15
2025-10-30,2554.3767917631194,3054303.789328384,77300.0,39.47929382324219,0.9991636795263497,16
2025-10-31,2554.3767917631194,3000010.317419815,77300.0,38.776920318603516,0.9991485439976886,17
2025-11-03,2554.3767917631194,2982666.5899265287,77300.0,38.55255126953125,0.9991435929176965,18
2025-11-04,2554.3767917631194,2996994.0298069,77300.0,38.73789978027344,0.999147687060315,19
2025-11-05,2554.3767917631194,2997748.027991104,77300.0,38.74765396118164,0.9991479014353735,20
2025-11-06,2554.3767917631194,3018108.043097305,77300.0,39.011043548583984,0.9991536496522697,21
2025-11-07,2554.3767917631194,3020370.332526016,77300.0,39.04030990600586,0.9991542835776609,22
2025-11-10,2554.3767917631194,3083712.962149429,77300.0,39.85974884033203,0.9991716554610898,23
2025-11-11,2554.3767917631194,3088237.2461307524,77300.0,39.918277740478516,0.9991728689902424,24
2025-11-12,2554.3767917631194,3105580.9736240385,77300.0,40.14264678955078,0.9991774882659774,25
2025-11-13,2554.3767917631194,3094269.8213565825,77300.0,39.99631881713867,0.9991744815613257,26
2025-11-14,2554.3767917631194,3065614.9415958403,77300.0,39.6256217956543,0.9991667652851296,27
2025-11-17,2554.3767917631194,3033189.776037979,77300.0,39.20615005493164,0.9991578579052512,28
2025-11-18,2554.3767917631194,3027157.200812149,77300.0,39.128108978271484,0.9991561796688069,29
2025-11-19,2554.3767917631194,3030927.486609268,77300.0,39.176883697509766,0.99915722932896,30
2025-11-20,2554.3767917631194,3045254.926489639,77300.0,39.36223220825195,0.999161194430869,31
2025-11-21,2554.3767917631194,3037714.060019302,77300.0,39.264678955078125,0.9991591121674741,32
2025-11-24,2554.3767917631194,3027157.200812149,77300.0,39.128108978271484,0.9991561796688069,33
2025-11-25,2554.3767917631194,3024140.618323135,77300.0,39.08908462524414,0.9991553379574064,34
2025-11-26,2554.3767917631194,3043746.6352451323,77300.0,39.34272003173828,0.9991607787710762,35
2025-11-27,2554.3767917631194,3043746.6352451323,77300.0,39.34272003173828,0.9991607787710762,36
2025-11-28,2554.3767917631194,3046008.924673843,77300.0,39.371986389160156,0.9991614020658076,37
2025-12-01,2554.3767917631194,3082958.6690891264,77300.0,39.84999084472656,0.9991714527939105,38
2025-12-02,2554.3767917631194,3086729.249762344,77300.0,39.89876937866211,0.9991724649021421,39
2025-12-03,2554.3767917631194,3079942.3814762114,77300.0,39.810970306396484,0.9991706413707198,40
2025-12-04,2554.3767917631194,3089745.537375259,77300.0,39.93778991699219,0.9991732727628007,41
2025-12-05,2554.3767917631194,3084466.9603336332,77300.0,39.869503021240234,0.9991718579499757,42
2025-12-08,2554.3767917631194,3070139.520453262,77300.0,39.68415451049805,0.9991679932541352,43
2025-12-09,2554.3767917631194,3045254.926489639,77300.0,39.36223220825195,0.999161194430869,44
2025-12-10,2554.3767917631194,3046762.9228580473,77300.0,39.38174057006836,0.9991616095979772,45
