start_account,end_account,total_return,annual_return,max_drawdown,sharpe,volatility,benchmark_return,excess_return,alpha,beta,information_ratio,calmar,turnover_sum,cost_sum,trading_days,benchmark
3000000.0,4841283.550906372,0.6137611836354575,6.221288044771365,-0.11737982899896082,4.030462307599597,0.5265675360395484,0.09564823755891072,0.5181129460765468,5.540713944472188,1.4845566770229925,3.8416736159445626,53.00133845676707,1.061129101066399,0.000607808392375027,61,SH000300
