datetime,side,value,cash,turnover,cost,account
2026-04-13,BUY,2801085.205078125,194476.25947265606,0.9347072265625,0.00046735361328125,2995561.464550781
2026-05-06,BUY,3167200.0,283192.98447265604,0.02573142510211446,3.859713765317172e-05,3450392.984472656
2026-05-11,BUY,3572494.0185546875,194242.53171691875,0.024963827396606134,1.2481913698303054e-05,3766736.550271606
2026-06-08,BUY,4504460.9619140625,80906.88830871563,0.024214205265465426,1.2107102632732733e-05,4585367.8502227785
2026-06-15,BUY,4606500.0,315554.38830871566,0.05151241673971302,7.726862510956953e-05,4922054.388308716
