start_account,end_account,total_return,annual_return,max_drawdown,sharpe,volatility,benchmark_return,excess_return,alpha,beta,information_ratio,calmar,turnover_sum,cost_sum,trading_days,benchmark
3045181.311384201,3068587.4217077256,0.007686278066932228,0.032137339071766524,-0.03359230884740416,1.079006935610694,0.09836461191181976,0.0017549492731054883,0.00593132879382674,0.03043642763199272,0.23396632603075027,0.5915380696717158,0.9566874137098775,1.9366762623014944,0.0019385208350976236,61,SH000300
