datetime,side,value,cash,turnover,cost,account
2025-10-09,BUY,2895275.1445770264,149906.16680717468,0.9495564994812011,0.00047477824974060057,3045181.311384201
2025-10-13,BUY,2939754.0168762207,111061.05892181396,0.012740879591078015,6.370439795539007e-06,3050815.0757980347
2025-10-20,SELL,2915283.9179992676,158236.57301330566,0.015571798756469113,2.335769813470367e-05,3073520.4910125732
2025-11-03,SELL,2837467.7734375,146626.96098861695,0.003867182821981908,1.9335914109909845e-06,2984094.734426117
2025-11-10,BUY,2925705.564880371,154438.89567985534,0.002590624614550175,3.885936921825278e-06,3080144.4605602263
2025-12-15,SELL,2918447.621154785,162408.62783470153,0.002597984441907074,3.896976662860611e-06,3080856.2489894866
2025-12-22,BUY,2923149.5529174805,158390.33857383727,0.0012945524925483253,1.6128322784657e-06,3081539.8914913177
2025-12-29,SELL,0.0,3068587.4217077256,0.9484567401017585,0.0014226851101526378,3068587.4217077256
