start_account,end_account,total_return,annual_return,max_drawdown,sharpe,volatility,benchmark_return,excess_return,alpha,beta,information_ratio,calmar,turnover_sum,cost_sum,trading_days,benchmark
3162195.792081833,2658247.197803307,-0.15936666399355093,-0.5118663184074224,-0.16780547180244987,-1.67798226924565,0.2709306268122868,0.0017549492731054883,-0.16112161326665642,-0.5179801711436104,0.8409818578027795,-1.9695640791036577,-3.05035534842404,2.0170928962614174,0.002022171462242777,61,SH000300
