datetime,cash,now_account_value,SZ300750.amount,SZ300750.price,SZ300750.weight,SZ300750.count_day
2026-04-01,1000000.0,1000000.0,,,,
2026-04-02,1000000.0,1000000.0,,,,
2026-04-03,1000000.0,1000000.0,,,,
2026-04-07,55327.91831970215,999527.9000091553,2500.0,377.67999267578125,0.9446459490333433,1.0
2026-04-08,55327.91831970215,1016302.9549407959,2500.0,384.3900146484375,0.9455596207304885,2.0
2026-04-09,55327.91831970215,1013027.8847503662,2500.0,383.0799865722656,0.9453836176154853,3.0
2026-04-10,55327.91831970215,1078052.9091644287,2500.0,409.0899963378906,0.9486779193772731,4.0
2026-04-13,55327.91831970215,1105877.92137146,2500.0,420.2200012207031,0.9499692350751636,5.0
2026-04-14,55327.91831970215,1115027.9305267334,2500.0,423.8800048828125,0.9503797915684807,6.0
2026-04-15,55327.91831970215,1115552.9091644287,2500.0,424.0899963378906,0.9504031428135992,7.0
2026-04-16,55327.91831970215,1173002.936630249,2500.0,447.07000732421875,0.952832242280104,8.0
2026-04-17,55327.91831970215,1148552.9396820068,2500.0,437.2900085449219,0.9518281513997775,9.0
2026-04-20,55327.91831970215,1119302.9091644287,2500.0,425.5899963378906,0.950569307140455,10.0
2026-04-21,55327.91831970215,1157052.9244232178,2500.0,440.69000244140625,0.9521820332053672,11.0
2026-04-22,55327.91831970215,1146202.9335784912,2500.0,436.3500061035156,0.9517293869184524,12.0
2026-04-23,55327.91831970215,1152577.903060913,2500.0,438.8999938964844,0.9519963742383337,13.0
2026-04-24,55327.91831970215,1167577.903060913,2500.0,444.8999938964844,0.9526130820267711,14.0
2026-04-27,55327.91831970215,1142527.9305267334,2500.0,434.8800048828125,0.9515741218735942,15.0
2026-04-28,55327.91831970215,1124502.951889038,2500.0,427.6700134277344,0.9507978896571525,16.0
2026-04-29,55327.91831970215,1167827.9183197021,2500.0,445.0,0.9526232268883337,17.0
2026-04-30,55327.91831970215,1145327.9183197021,2500.0,436.0,0.9516925088136565,18.0
2026-05-06,55327.91831970215,1205327.9183197021,2500.0,460.0,0.9540972066781358,19.0
2026-05-07,55327.91831970215,1184427.954940796,2500.0,451.6400146484375,0.9532872235167164,20.0
2026-05-08,55327.91831970215,1147827.9183197021,2500.0,437.0,0.9517977238254526,21.0
2026-05-11,55327.91831970215,1170602.8816986084,2500.0,446.1099853515625,0.9527355355221591,22.0
2026-05-12,55327.91831970215,1133452.9183197021,2500.0,431.25,0.951186399165372,23.0
2026-05-13,55327.91831970215,1140452.887802124,2500.0,434.04998779296875,0.9514860114683651,24.0
2026-05-14,55327.91831970215,1122827.9183197021,2500.0,427.0,0.9507244899979868,25.0
2026-05-15,55327.91831970215,1114327.9335784912,2500.0,423.6000061035156,0.950348621215996,26.0
2026-05-18,55327.91831970215,1098402.9457855225,2500.0,417.2300109863281,0.949628760072075,27.0
2026-05-19,55327.91831970215,1100127.951889038,2500.0,417.9200134277344,0.9497077424269621,28.0
2026-05-20,55327.91831970215,1092202.9183197021,2500.0,414.75,0.9493428213826591,29.0
