datetime,side,value,cash,turnover,cost,account
2026-04-20,BUY,2850437.6403808594,148643.3706550598,0.9499772211710612,0.0004749886105855306,2999081.011035919
2026-04-27,SELL,0.0,2980660.414284515,0.9503629021687932,0.0014255443532531897,2980660.414284515
2026-06-15,BUY,2796192.0623779297,150350.0465248106,0.9490836011518138,0.0004745418005759069,2946542.1089027403
2026-06-22,BUY,2892496.0357666016,140705.0463722227,0.0032369871937975928,1.6789352399173006e-06,3033201.0821388243
2026-06-29,BUY,3075233.017730713,165173.28803424817,0.008188074667906386,1.228211200185958e-05,3240406.305764961
2026-07-01,BUY,3151507.928466797,139355.3852289198,0.008092646477150781,4.046323238575391e-06,3290863.3136957167
