start_account,end_account,total_return,annual_return,max_drawdown,sharpe,volatility,benchmark_return,excess_return,alpha,beta,information_ratio,calmar,turnover_sum,cost_sum,trading_days,benchmark
3000000.0,3290863.3136957167,0.09695443789857228,0.5942282147179265,-0.03582490137039518,2.1107684919644796,0.23980632747949984,0.048704173304583875,0.0482502645939884,0.5290457471006704,0.2406672165196913,0.8944649670569218,16.587016069470106,2.868941432830523,0.0023930821348949797,50,SH000300
