datetime,side,value,cash,turnover,cost,account
2026-04-07,BUY,2672789.0502929688,288678.86702270526,0.9033220499674479,0.0004516610249837239,2961467.917315674
2026-04-13,BUY,2819889.892578125,147546.4342163088,0.04721987820745656,2.360993910372831e-05,2967436.326794434
2026-04-20,SELL,0.0,2884568.522595215,0.9462090791532777,0.0014193136187299164,2884568.522595215
2026-04-27,BUY,2604448.193359375,247620.43402099656,0.9137000049720615,0.00045685000248603077,2852068.6273803716
2026-05-06,SELL,0.0,2777551.477185059,0.89915651932691,0.0013487347789903654,2777551.477185059
