datetime,side,value,cash,turnover,cost,account
2026-04-20,BUY,2756548.828125,257495.64404296875,0.9137112630208334,0.00045685563151041665,3014044.4721679688
2026-04-27,BUY,2878600.634765625,118708.90253906249,0.044646099132108104,2.2323049566054067e-05,2997309.5373046873
