start_account,end_account,total_return,annual_return,max_drawdown,sharpe,volatility,benchmark_return,excess_return,alpha,beta,information_ratio,calmar,turnover_sum,cost_sum,trading_days,benchmark
3000000.0,2624029.923046875,-0.12532335898437508,-0.4248732599140843,-0.17193572788157163,-2.875642619110349,0.18559292079003006,0.09564823755891072,-0.2209715965432858,-0.4344572393908652,0.020905821597460003,-3.4869006933847926,-2.4711167664159635,0.9583573621529415,0.0004791786810764707,61,SH000300
