datetime,side,value,cash,turnover,cost,account
2026-04-07,BUY,2672789.0502929688,288678.86702270526,0.9033220499674479,0.0004516610249837239,2961467.917315674
2026-04-13,BUY,2819889.892578125,147546.4342163088,0.04721987820745656,2.360993910372831e-05,2967436.326794434
2026-05-06,SELL,0.0,2810631.742810059,0.9348021366319044,0.0014022032049478565,2810631.742810059
