datetime,side,value,cash,turnover,cost,account
2025-12-08,BUY,2833448.6320495605,151197.34628448496,0.9491263214111328,0.0004745631607055664,2984645.9783340455
2025-12-15,BUY,2838708.6151123047,159167.07843933115,0.0026698935858287397,4.0048403787431095e-06,2997875.693551636
2025-12-22,BUY,2847378.9642333984,151135.49991760263,0.0026607774559347023,1.657479241454992e-06,2998514.464151001
2026-01-05,SELL,2835044.54536438,155064.8448486329,0.0013328329253892153,1.999249388083792e-06,2990109.3902130127
