datetime,side,value,cash,turnover,cost,account
2026-05-06,BUY,2830835.7315063477,149265.10699653625,0.9497700792948405,0.00047488503964742025,2980100.838502884
2026-05-18,SELL,2772715.965270996,143903.9683856964,0.0017859133856686488,1.6671650188946634e-06,2916619.9336566925
2026-05-25,SELL,2638678.0853271484,118988.16206359863,0.008853056320360727,4.426528160180363e-06,2757666.247390747
2026-06-01,SELL,2610926.902770996,144110.42191123962,0.008956375421360503,1.3434563132040755e-05,2755037.3246822357
2026-06-08,SELL,2476165.9259796143,106811.7831325531,0.014099536190076097,7.0497680950380485e-06,2582977.7091121674
2026-06-15,BUY,2556792.0570373535,130995.45244693756,0.00890302737430176,1.335454106145264e-05,2687787.509484291
2026-06-22,BUY,2640760.0326538086,126170.45237064362,0.0017742614440866813,1.840520141081507e-06,2766930.485024452
2026-06-29,BUY,2805290.0161743164,150638.69403266907,0.008976139684045677,1.3464209526068515e-05,2955928.7102069855
2026-07-01,SELL,0.0,2881865.731332779,0.9403770729865991,0.0014105656094798985,2881865.731332779
