start_account,end_account,total_return,annual_return,max_drawdown,sharpe,volatility,benchmark_return,excess_return,alpha,beta,information_ratio,calmar,turnover_sum,cost_sum,trading_days,benchmark
3000000.0,3960793.5779479984,0.3202645259826662,2.1511436759062126,-0.07412206709045077,4.4220484471190575,0.2691942767982129,0.09564823755891072,0.22461628842375547,1.7177948281527293,0.9452768260353263,4.054624526920972,29.02163634051359,1.1843725717106375,0.001070837195090793,61,SH000300
