datetime,side,value,cash,turnover,cost,account
2026-04-07,BUY,495038.18359375,504714.2973144531,0.49503818359375,0.00024751909179687503,999752.4809082032
2026-04-13,SELL,221138.3056640625,872725.2943237305,0.3375931825260913,0.0005063897737891369,1093863.599987793
2026-04-20,BUY,424497.6501464844,702841.3347351075,0.1505679845823656,7.528399229118282e-05,1127338.984881592
2026-05-06,BUY,513600.0,617198.5347351074,0.07564568353648446,3.7822841768242185e-05,1130798.5347351073
2026-05-11,SELL,376052.001953125,804942.4967102051,0.1636718669909498,0.0002455078004864246,1180994.49866333
2026-05-25,BUY,546500.0,695587.8467102051,0.08958028888991074,4.4790144444955444e-05,1242087.846710205
2026-07-01,SELL,366951.01318359375,939854.904486084,0.18385408328649983,0.00027578112492974966,1306805.9176696776
