strategy,benchmark,start_account,end_account,total_return,annual_return,benchmark_return,excess_return,alpha,beta,information_ratio,calmar,max_drawdown,sharpe,volatility,turnover_sum,cost_sum,trading_days,trades,win_rate,metrics_path,report_path,trades_path
agent,SH000300,3000000.0,2942135.3602462774,-0.0192882132512408,-0.0934982842311556,0.0487041733045838,-0.0679923865558247,-0.1217122934704511,0.1041719854847054,-1.3786539713723762,-0.9949654061182236,-0.0939713920265143,-0.4417489802200579,0.1696968786115753,2.1280015660162217,0.001840723789269,50,11,0.3673469387755102,/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/baseline_comparisons/hengrui_weekly_2026q2_forecast/backtests/agent/qlib_signal_backtest_metrics_600276_2026-04-01_2026-06-30.csv,/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/baseline_comparisons/hengrui_weekly_2026q2_forecast/backtests/agent/qlib_signal_backtest_report_600276_2026-04-01_2026-06-30.csv,/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/baseline_comparisons/hengrui_weekly_2026q2_forecast/backtests/agent/qlib_signal_backtest_trades_600276_2026-04-01_2026-06-30.csv
buy_hold_100,SH000300,3000000.0,2874559.7299518585,-0.0418134233493805,-0.1936781739851031,0.0487041733045838,-0.0905175966539644,-0.2786652228642322,0.3137898462829621,-1.0211114426756658,-1.0643287536282289,-0.1819721334454853,-0.3840908078312693,0.3762975942322318,0.99859810256958,0.0004992990512847,50,1,0.3673469387755102,/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/baseline_comparisons/hengrui_weekly_2026q2_forecast/backtests/buy_hold_100/qlib_signal_backtest_metrics_600276_2026-04-01_2026-06-30.csv,/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/baseline_comparisons/hengrui_weekly_2026q2_forecast/backtests/buy_hold_100/qlib_signal_backtest_report_600276_2026-04-01_2026-06-30.csv,/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/baseline_comparisons/hengrui_weekly_2026q2_forecast/backtests/buy_hold_100/qlib_signal_backtest_trades_600276_2026-04-01_2026-06-30.csv
macd,SH000300,3000000.0,3290863.3136957167,0.0969544378985722,0.5942282147179265,0.0487041733045838,0.0482502645939884,0.5290457471006704,0.2406672165196913,0.8944649670569218,16.587016069470106,-0.0358249013703951,2.1107684919644796,0.2398063274794998,2.868941432830523,0.0023930821348949,50,6,0.4444444444444444,/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/baseline_comparisons/hengrui_weekly_2026q2_forecast/backtests/macd/qlib_signal_backtest_metrics_600276_2026-04-01_2026-06-30.csv,/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/baseline_comparisons/hengrui_weekly_2026q2_forecast/backtests/macd/qlib_signal_backtest_report_600276_2026-04-01_2026-06-30.csv,/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/baseline_comparisons/hengrui_weekly_2026q2_forecast/backtests/macd/qlib_signal_backtest_trades_600276_2026-04-01_2026-06-30.csv
kdj_rsi,SH000300,3000000.0,3118359.4629089357,0.0394531543029785,0.2153372362047474,0.0487041733045838,-0.0092510190016052,0.2229753219216629,-0.0282013997969942,-0.2610986551721548,,0.0,2.2449944320643653,0.0896380620464466,0.9496240112304688,0.0004748120056152,50,1,1.0,/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/baseline_comparisons/hengrui_weekly_2026q2_forecast/backtests/kdj_rsi/qlib_signal_backtest_metrics_600276_2026-04-01_2026-06-30.csv,/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/baseline_comparisons/hengrui_weekly_2026q2_forecast/backtests/kdj_rsi/qlib_signal_backtest_report_600276_2026-04-01_2026-06-30.csv,/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/baseline_comparisons/hengrui_weekly_2026q2_forecast/backtests/kdj_rsi/qlib_signal_backtest_trades_600276_2026-04-01_2026-06-30.csv
zmr,SH000300,3000000.0,2881865.731332779,-0.0393780895557404,-0.1832962685354148,0.0487041733045838,-0.0880822628603242,-0.2701186102151962,0.3205661287094755,-1.0851809013161882,-1.079933391498127,-0.169729235134714,-0.3943797072383357,0.343887591188988,1.94349546210134,0.001940687944262,50,9,0.35,/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/baseline_comparisons/hengrui_weekly_2026q2_forecast/backtests/zmr/qlib_signal_backtest_metrics_600276_2026-04-01_2026-06-30.csv,/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/baseline_comparisons/hengrui_weekly_2026q2_forecast/backtests/zmr/qlib_signal_backtest_report_600276_2026-04-01_2026-06-30.csv,/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/baseline_comparisons/hengrui_weekly_2026q2_forecast/backtests/zmr/qlib_signal_backtest_trades_600276_2026-04-01_2026-06-30.csv
sma,SH000300,3000000.0,3000000.0,0.0,0.0,0.0487041733045838,-0.0487041733045838,0.0,0.0,-1.3353966440976113,,0.0,0.0,0.0,0.0,0.0,50,0,,/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/baseline_comparisons/hengrui_weekly_2026q2_forecast/backtests/sma/qlib_signal_backtest_metrics_600276_2026-04-01_2026-06-30.csv,/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/baseline_comparisons/hengrui_weekly_2026q2_forecast/backtests/sma/qlib_signal_backtest_report_600276_2026-04-01_2026-06-30.csv,/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/baseline_comparisons/hengrui_weekly_2026q2_forecast/backtests/sma/qlib_signal_backtest_trades_600276_2026-04-01_2026-06-30.csv
