strategy,benchmark,start_account,end_account,total_return,annual_return,benchmark_return,excess_return,alpha,beta,information_ratio,calmar,max_drawdown,sharpe,volatility,turnover_sum,cost_sum,trading_days,trades,win_rate,metrics_path,report_path,trades_path
agent,SH000300,3042395.731791687,3002284.524284935,-0.0131840861751177,-0.0533516930452245,0.0017549492731054,-0.0149390354482232,-0.0545241331340726,0.161273240725232,-0.0629167041821825,-1.6422078309747206,-0.0324877838474062,0.1736230084485006,0.0572236881381412,1.3329712605609456,0.0012550458820598,61,13,0.5952380952380952,/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/baseline_comparisons/iflytek_weekly_2025q4_range/backtests/agent/qlib_signal_backtest_metrics_002230_2025-10-01_2025-12-31.csv,/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/baseline_comparisons/iflytek_weekly_2025q4_range/backtests/agent/qlib_signal_backtest_report_002230_2025-10-01_2025-12-31.csv,/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/baseline_comparisons/iflytek_weekly_2025q4_range/backtests/agent/qlib_signal_backtest_trades_002230_2025-10-01_2025-12-31.csv
buy_hold_100,SH000300,3170546.46652565,2862566.507037735,-0.0971378160640571,-0.3443595849448493,0.0017549492731054,-0.0988927653371626,-0.3537623620269367,1.2933849211306934,-0.5332303461981283,-1.847381418509465,-0.1864041618555908,-0.3892383576774714,0.3436882335348672,0.9982800270080566,0.000499140013504,61,1,0.5666666666666667,/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/baseline_comparisons/iflytek_weekly_2025q4_range/backtests/buy_hold_100/qlib_signal_backtest_metrics_002230_2025-10-01_2025-12-31.csv,/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/baseline_comparisons/iflytek_weekly_2025q4_range/backtests/buy_hold_100/qlib_signal_backtest_report_002230_2025-10-01_2025-12-31.csv,/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/baseline_comparisons/iflytek_weekly_2025q4_range/backtests/buy_hold_100/qlib_signal_backtest_trades_002230_2025-10-01_2025-12-31.csv
macd,SH000300,3162195.792081833,2816750.0170520786,-0.1092423738892934,-0.379917770753331,0.0017549492731054,-0.1109973231623989,-0.3869071393487945,0.9614121307648832,-0.8932599901129555,-1.988457801180292,-0.1910615204043166,-0.7046006211542792,0.2867260723309163,4.842294829816489,0.0043807875820766,61,7,0.5357142857142857,/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/baseline_comparisons/iflytek_weekly_2025q4_range/backtests/macd/qlib_signal_backtest_metrics_002230_2025-10-01_2025-12-31.csv,/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/baseline_comparisons/iflytek_weekly_2025q4_range/backtests/macd/qlib_signal_backtest_report_002230_2025-10-01_2025-12-31.csv,/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/baseline_comparisons/iflytek_weekly_2025q4_range/backtests/macd/qlib_signal_backtest_trades_002230_2025-10-01_2025-12-31.csv
kdj_rsi,SH000300,3162195.792081833,2739390.741914749,-0.1337061579886329,-0.4473045912943665,0.0017549492731054,-0.1354611072617384,-0.4534111097629583,0.8399730036064336,-1.4894828035430834,-2.517369220207535,-0.1776873204390296,-1.2372984622837735,0.2615990899432919,4.830076023755522,0.0043630932158288,61,6,0.4,/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/baseline_comparisons/iflytek_weekly_2025q4_range/backtests/kdj_rsi/qlib_signal_backtest_metrics_002230_2025-10-01_2025-12-31.csv,/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/baseline_comparisons/iflytek_weekly_2025q4_range/backtests/kdj_rsi/qlib_signal_backtest_report_002230_2025-10-01_2025-12-31.csv,/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/baseline_comparisons/iflytek_weekly_2025q4_range/backtests/kdj_rsi/qlib_signal_backtest_trades_002230_2025-10-01_2025-12-31.csv
zmr,SH000300,3000000.0,2932057.363912201,-0.0226475453625996,-0.0902960665447061,0.0017549492731054,-0.024402494635705,-0.093732712990371,0.4727227555514527,-0.4007100710112783,-0.7487183091271313,-0.1206008527425686,-0.3167030841386883,0.2067359053117899,1.9699698530188543,0.0019768342148118,61,11,0.5925925925925926,/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/baseline_comparisons/iflytek_weekly_2025q4_range/backtests/zmr/qlib_signal_backtest_metrics_002230_2025-10-01_2025-12-31.csv,/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/baseline_comparisons/iflytek_weekly_2025q4_range/backtests/zmr/qlib_signal_backtest_report_002230_2025-10-01_2025-12-31.csv,/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/baseline_comparisons/iflytek_weekly_2025q4_range/backtests/zmr/qlib_signal_backtest_trades_002230_2025-10-01_2025-12-31.csv
sma,SH000300,3162195.792081833,2658247.197803307,-0.1593666639935509,-0.5118663184074224,0.0017549492731054,-0.1611216132666564,-0.5179801711436104,0.8409818578027795,-1.9695640791036575,-3.05035534842404,-0.1678054718024498,-1.67798226924565,0.2709306268122868,2.0170928962614174,0.0020221714622427,61,8,0.5454545454545454,/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/baseline_comparisons/iflytek_weekly_2025q4_range/backtests/sma/qlib_signal_backtest_metrics_002230_2025-10-01_2025-12-31.csv,/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/baseline_comparisons/iflytek_weekly_2025q4_range/backtests/sma/qlib_signal_backtest_report_002230_2025-10-01_2025-12-31.csv,/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/baseline_comparisons/iflytek_weekly_2025q4_range/backtests/sma/qlib_signal_backtest_trades_002230_2025-10-01_2025-12-31.csv
