start_account,end_account,total_return,annual_return,max_drawdown,sharpe,volatility,benchmark_return,excess_return,alpha,beta,information_ratio,calmar,turnover_sum,cost_sum,trading_days,benchmark
3162195.792081833,2739390.741914749,-0.13370615798863295,-0.4473045912943665,-0.17768732043902968,-1.2372984622837737,0.2615990899432919,0.0017549492731054883,-0.13546110726173843,-0.4534111097629583,0.8399730036064336,-1.4894828035430834,-2.517369220207535,4.830076023755522,0.00436309321582886,61,SH000300
