datetime,cash,now_account_value,SZ000651.amount,SZ000651.price,SZ000651.weight,SZ000651.count_day
2025-11-12,2853941.276847076,3010497.599326324,3900.0,40.14264678955078,0.05200347029483814,8.0
2025-11-13,2853941.276847076,3009926.920233917,3900.0,39.99631881713867,0.05182373111394956,9.0
2025-11-14,2853941.276847076,3008481.201850128,3900.0,39.6256217956543,0.05136808729534831,10.0
2025-11-17,2770685.864173317,3005922.7645029067,6000.0,39.20615005493164,0.07825779927133,11.0
2025-11-18,2770685.864173317,3005454.518042946,6000.0,39.128108978271484,0.07811419286507873,12.0
2025-11-19,2770685.864173317,3005747.1663583755,6000.0,39.176883697509766,0.07820395035749066,13.0
2025-11-20,2770685.864173317,3006859.2574228286,6000.0,39.36223220825195,0.07854487790424063,14.0
2025-11-21,2770685.864173317,3006273.9379037856,6000.0,39.264678955078125,0.07836547121009857,15.0
2025-11-24,2853038.467293358,3005638.0923086167,3900.0,39.128108978271484,0.05077112424338744,16.0
2025-11-25,2853038.467293358,3005485.89733181,3900.0,39.08908462524414,0.05072305618661891,17.0
2025-11-26,2853038.467293358,3006475.0754171372,3900.0,39.34272003173828,0.05103538338913072,18.0
2025-11-27,2853038.467293358,3006475.0754171372,3900.0,39.34272003173828,0.05103538338913072,19.0
2025-11-28,2853038.467293358,3006589.2142110826,3900.0,39.371986389160156,0.051071408821645674,20.0
2025-12-01,3006586.8232622147,3006586.8232622147,,,,
2025-12-02,3006586.8232622147,3006586.8232622147,,,,
2025-12-03,3006586.8232622147,3006586.8232622147,,,,
2025-12-04,3006586.8232622147,3006586.8232622147,,,,
2025-12-05,3006586.8232622147,3006586.8232622147,,,,
2025-12-08,1957237.9466135025,3000931.2102396013,26300.0,39.68415451049805,0.34778979940122245,1.0
2025-12-09,1957237.9466135025,2992464.653690529,26300.0,39.36223220825195,0.3459445062451475,2.0
2025-12-10,1957237.9466135025,2992977.7236063005,26300.0,39.38174057006836,0.3460566274261519,3.0
2025-12-11,1957237.9466135025,3000161.505039406,26300.0,39.65488815307617,0.34762247188162787,4.0
2025-12-12,1957237.9466135025,3002727.1555978777,26300.0,39.75244140625,0.34817988941662803,5.0
2025-12-15,2702407.9030916216,3005416.1260530474,7600.0,39.869503021240234,0.10082072174123867,6.0
2025-12-16,2702407.9030916216,3005267.8335115435,7600.0,39.84999084472656,0.10077635245775793,7.0
2025-12-17,2702407.9030916216,3007121.3308259966,7600.0,40.0938720703125,0.10133060632132068,8.0
2025-12-18,2702407.9030916216,3006083.370010567,7600.0,39.957298278808594,0.10102030766960327,9.0
2025-12-19,2702407.9030916216,3007417.886917305,7600.0,40.13289260864258,0.10141922250064427,10.0
2025-12-22,1654415.6717575076,2998346.63946991,33700.0,39.87925720214844,0.448224014535558,11.0
2025-12-23,1654415.6717575076,2999004.1998184207,33700.0,39.89876937866211,0.44834499669667793,12.0
2025-12-24,1654415.6717575076,2994401.663044739,33700.0,39.7621955871582,0.44749707690341034,13.0
2025-12-25,1654415.6717575076,2999332.915715027,33700.0,39.90852355957031,0.44840545606351856,14.0
2025-12-26,1654415.6717575076,2994401.663044739,33700.0,39.7621955871582,0.44749707690341034,15.0
2025-12-29,1793374.6047857287,2993014.491260338,30200.0,39.723175048828125,0.4008132569947729,16.0
2025-12-30,1793374.6047857287,2987416.966235924,30200.0,39.53782653808594,0.3996905604223909,17.0
2025-12-31,1793374.6047857287,2978284.0652349475,30200.0,39.23541259765625,0.3978497129540076,18.0
2026-01-05,2233461.237061119,2988942.953217125,19000.0,39.7621955871582,0.25275882744528433,19.0
