start_account,end_account,total_return,annual_return,max_drawdown,sharpe,volatility,benchmark_return,excess_return,alpha,beta,information_ratio,calmar,turnover_sum,cost_sum,trading_days,benchmark
3008544.4929012298,2988942.953217125,-0.006515289945139724,-0.026642348518154946,-0.010700401853363184,-0.38800779030303545,0.018784110241955768,0.0017549492731054883,-0.008270239218245212,-0.026773989001080634,0.018107609500899548,-0.17235585413409857,-2.489845604235988,2.012463559116105,0.0018866183646458318,61,SH000300
