datetime,cash,now_account_value,SZ300308.amount,SZ300308.price,SZ300308.weight,SZ300308.count_day
2026-05-21,71339.30746459961,1561349.3477478027,1500.0,993.3400268554688,0.9543091957174707,30.0
2026-05-22,71339.30746459961,1628309.2781677246,1500.0,1037.97998046875,0.9561881097030442,31.0
2026-05-25,71339.30746459961,1710839.3074645996,1500.0,1093.0,0.9583015732960205,32.0
2026-05-26,71339.30746459961,1725839.3074645996,1500.0,1103.0,0.9586639919741989,33.0
2026-05-27,71339.30746459961,1738394.3001403809,1500.0,1111.3699951171875,0.9589625279726016,34.0
2026-05-28,71339.30746459961,1868324.292816162,1500.0,1197.989990234375,0.961816421410938,35.0
2026-05-29,71339.30746459961,1813079.3587341309,1500.0,1161.1600341796875,0.96065295922049,36.0
2026-06-01,71339.30746459961,1766339.3074645996,1500.0,1130.0,0.9596117760822523,37.0
2026-06-02,71339.30746459961,1859054.3953552246,1500.0,1191.81005859375,0.9616260246914571,38.0
2026-06-03,71339.30746459961,1983839.3074645996,1500.0,1275.0,0.9640397751994474,39.0
2026-06-04,71339.30746459961,1991339.3074645996,1500.0,1280.0,0.9641752125330013,40.0
2026-06-05,71339.30746459961,1841324.292816162,1500.0,1179.989990234375,0.9612565218723684,41.0
2026-06-08,71339.30746459961,1803824.292816162,1500.0,1154.989990234375,0.9604510773312497,42.0
2026-06-09,71339.30746459961,1841339.3074645996,1500.0,1180.0,0.9612568377944264,43.0
2026-06-10,71339.30746459961,1791839.3074645996,1500.0,1147.0,0.9601865484435975,44.0
2026-06-11,71339.30746459961,1757339.3074645996,1500.0,1124.0,0.9594049326947997,45.0
2026-06-12,71339.30746459961,1794839.3074645996,1500.0,1149.0,0.9602530949885569,46.0
2026-06-15,71339.30746459961,1938839.3074645996,1500.0,1245.0,0.9632051469196334,47.0
2026-06-16,71339.30746459961,1943474.2561950684,1500.0,1248.0899658203125,0.9632928981502088,48.0
2026-06-17,71339.30746459961,1985504.2854919434,1500.0,1276.1099853515625,0.9640699302510324,49.0
2026-06-18,71339.30746459961,2123159.3147888184,1500.0,1367.8800048828125,0.9663994562406658,50.0
2026-06-22,71339.30746459961,2144834.241546631,1500.0,1382.3299560546875,0.9667390113031965,51.0
2026-06-23,71339.30746459961,2036354.322113037,1500.0,1310.010009765625,0.964967144131099,52.0
2026-06-24,71339.30746459961,2039609.3880310059,1500.0,1312.1800537109375,0.9650230539811993,53.0
2026-06-25,71339.30746459961,2056439.3440856934,1500.0,1323.4000244140625,0.9653093062677628,54.0
2026-06-26,71339.30746459961,1952174.3294372559,1500.0,1253.8900146484375,0.963456487267116,55.0
2026-06-29,71339.30746459961,1901339.3074645996,1500.0,1220.0,0.9624794442609356,56.0
2026-06-30,71339.30746459961,1976339.3074645996,1500.0,1270.0,0.9639033099249951,57.0
2026-07-01,71339.30746459961,1906094.3733825684,1500.0,1223.1700439453125,0.9625730454583944,58.0
